ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.91,2.84,78,68,69,Technology,Semiconductors
AAPL,Apple Inc,-0.28,3.42,63,55,67,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-1.13,-12.43,21,14,31,Technology,Semiconductors
META,Meta Platforms Inc,6.55,9.11,100,100,38,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,3.04,9.86,100,100,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-0.3,-2.14,52,50,89,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,2.22,3.44,84,76,79,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-2.77,-7.83,11,12,9,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.59,1.08,32,28,52,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-1.43,1.42,55,53,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-0.45,-3.09,4,1,63,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,1.91,9.67,100,100,80,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-0.83,-10.7,35,32,93,Technology,Semiconductors
KO,The Coca-Cola Company,-0.92,1.24,31,28,68,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.28,-5.72,5,0,59,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.0,-2.58,35,31,56,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.15,7.59,65,58,64,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-3.77,-11.82,12,6,10,Consumer Cyclical,Internet Retail
CYATY,"Contemporary Amperex Technology Co., Limited",0.34,-13.57,5,4,14,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.37,8.92,90,81,72,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,4.27,90,84,73,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,7.96,25.76,100,100,26,Communication Services,Telecom Services
NVS,Novartis AG,-0.16,-11.08,2,1,30,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,4.17,26.94,100,100,88,Communication Services,Telecom Services
NVSEF,Novartis AG,-15.68,-12.29,0,0,33,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.11,12.19,85,78,78,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-3.21,-8.66,36,31,82,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-2.1,1.16,47,42,34,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,2.57,2.43,100,87,43,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.1,-2.36,16,9,59,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-0.56,-12.69,13,7,93,Technology,Computer peripheral equipment
BHP,BHP Group Limited,0.28,4.71,69,64,87,Energy,Coal Mining
AXP,American Express Company,-1.32,-5.58,0,0,33,Finance,Finance: Consumer Services
SAP,SAP SE,-1.11,-0.26,42,36,37,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-2.23,-4.27,35,20,2,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.51,-4.96,42,36,64,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-2.45,-13.29,0,0,6,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-2.66,-7.46,18,12,39,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-1.27,-0.19,22,22,26,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-7.62,-8.47,0,0,42,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-0.67,-2.75,68,60,65,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-0.09,4.98,79,72,81,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,0.44,0.11,53,49,71,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-0.48,-5.01,0,0,71,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,9.14,93,84,82,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-0.84,0.63,26,25,36,Consumer Discretionary,Services-Misc. Amusement & Recreation
