ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.99,2.59,73,76,49,Technology,Semiconductors
AAPL,Apple Inc,2.19,-2.7,29,27,63,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-4.61,-8.65,0,0,35,Technology,Semiconductors
META,Meta Platforms Inc,0.43,-12.94,1,4,12,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-3.71,-15.55,12,2,95,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-1.85,-2.46,49,40,91,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,-0.48,7.37,93,79,72,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,3.23,-3.3,24,26,10,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.1,7.85,46,41,48,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-6.33,-3.8,54,53,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,2.13,40.64,96,100,64,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.88,7.55,100,100,67,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-3.53,-10.43,29,22,95,Technology,Semiconductors
KO,The Coca-Cola Company,1.72,9.91,62,51,68,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,4.81,12.57,90,74,70,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,4.42,10.72,69,53,61,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,2.75,8.78,48,47,48,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,0.38,8.81,74,75,15,Consumer Cyclical,Internet Retail
CYATY,CYATY,-1.96,0.01,9,17,27,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,1.54,6.05,38,36,54,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-2.61,9.8,6,6,58,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-10.72,-8.34,39,33,5,Communication Services,Telecom Services
NVS,Novartis AG,3.73,4.72,60,52,59,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-5.09,-6.17,49,44,42,Communication Services,Telecom Services
NVSEF,Novartis AG,6.86,4.57,67,59,62,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,2.43,4.23,45,40,59,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-3.86,-12.67,17,8,88,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-0.53,3.31,5,12,20,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,2.19,1.95,21,26,36,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.14,4.79,35,35,55,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-3.84,7.3,48,49,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,3.59,9.17,100,100,86,Energy,Coal Mining
AXP,American Express Company,0.41,-2.53,26,35,41,Finance,Finance: Consumer Services
SAP,SAP SE,2.44,44.94,100,100,37,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,1.15,-24.65,6,7,3,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-0.89,-3.48,21,13,71,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,1.99,-3.63,36,42,12,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,1.27,-3.18,7,9,38,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc. Common Stock",1.75,5.11,39,35,23,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",2.52,7.34,64,67,59,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,1.87,0.81,47,28,67,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,3.88,11.23,100,100,77,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,4.16,16.54,100,84,75,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,4.02,20.85,100,100,83,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,11.28,69,74,70,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,2.87,11.54,100,100,33,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-4.21,-6.73,0,0,28,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.12,4.95,67,51,68,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.15,1.99,15,14,58,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,0.07,-3.64,58,59,57,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,1.91,9.37,100,100,31,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",11.27,8.41,61,53,70,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-4.65,-1.04,52,52,87,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,0.0,23.78,75,78,71,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.26,-3.12,24,25,49,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-1.25,9.09,79,85,82,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,1.16,-15.8,28,22,90,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-0.61,9.03,73,67,67,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-2.05,13.2,56,59,44,Industrials,Conglomerates
WELL,Welltower Inc.,0.12,-3.44,30,29,68,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",4.53,10.96,97,98,25,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",4.13,3.28,85,73,36,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,0.99,5.62,82,57,86,Financial Services,Banks - Regional
COP,ConocoPhillips,0.66,10.66,100,100,74,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-1.09,-2.96,0,9,29,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-0.35,9.14,85,94,83,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,-1.1,-11.35,0,0,20,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,2.28,19.76,99,88,69,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",6.45,33.25,100,100,36,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,1.22,-2.97,20,26,67,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-11.92,-18.27,0,0,63,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-4.22,-19.85,0,0,67,Technology,Semiconductors
KYCCF,Keyence Corporation,-1.29,14.51,55,58,75,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,-4.23,-13.34,32,30,72,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,3.36,7.91,71,59,10,Technology,EDP Services
ENNPF,Enbridge Inc.,-0.68,2.83,58,40,46,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,1.96,9.38,87,88,62,Basic Materials,Gold
ENB,Enbridge Inc.,-2.22,-9.44,3,8,31,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,7.41,22.79,89,93,95,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,7.85,30.63,100,100,82,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,2.36,11.27,100,88,79,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,-1.33,-12.81,2,6,62,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,5.92,30.75,100,90,15,Consumer Discretionary,Business Services
ENLAY,Enel SpA,0.82,-3.75,16,20,46,Utilities,Utilities - Diversified
