ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,1.27,-7.55,0,0,57,Technology,Semiconductors
AAPL,Apple Inc,-0.72,-9.72,13,10,59,Technology,Computer Manufacturing
AVGO,Broadcom Inc,2.04,-16.5,1,0,66,Technology,Semiconductors
META,Meta Platforms Inc,2.24,-10.97,22,21,20,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,3.43,4.53,89,97,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,4.32,15.76,77,84,92,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,-0.35,-6.33,0,5,41,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,3.48,0.6,18,14,10,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,2.13,3.17,100,97,28,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,8.39,29.23,100,100,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,2.45,-26.09,15,15,6,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-1.51,-7.67,0,0,35,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",10.82,54.34,100,100,97,Technology,Semiconductors
KO,The Coca-Cola Company,0.02,5.28,76,66,62,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,1.62,0.34,100,92,61,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.0,-0.48,71,55,54,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.0,-6.98,0,0,36,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,7.13,-20.32,15,15,8,Consumer Cyclical,Internet Retail
CYATY,CYATY,2.3,-5.64,25,21,54,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-1.41,-3.24,0,0,40,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-7.14,-1.89,19,22,45,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-6.0,-23.13,0,0,13,Communication Services,Telecom Services
NVS,Novartis AG,1.4,4.94,98,92,63,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-3.3,-19.41,0,0,88,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,6.15,84,80,55,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.5,-2.41,11,8,51,Financial Services,Banks - Diversified
KLAC,KLA Corporation,11.97,44.87,100,100,95,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-0.64,-9.9,23,25,16,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,1.91,-2.46,34,34,46,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.12,-1.46,26,23,64,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",9.14,17.86,100,100,93,Technology,Computer peripheral equipment
BHP,BHP Group Limited,0.89,-8.06,2,0,81,Energy,Coal Mining
AXP,American Express Company,0.15,7.71,89,85,45,Finance,Finance: Consumer Services
SAP,SAP SE,-0.12,-14.79,14,18,7,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,4.54,-18.65,32,32,50,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",1.26,-5.07,0,0,84,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-0.25,-2.01,30,35,15,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,0.58,-3.28,50,50,32,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-1.92,-2.81,14,15,32,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",3.66,4.72,81,80,63,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,3.63,1.88,76,85,87,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,0.59,-11.37,0,0,76,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,-1.29,2.93,75,73,45,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,0.62,7.05,91,86,61,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-9.69,0,0,77,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-0.16,-3.14,16,22,25,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-2.7,-2.27,7,8,42,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.97,5.55,94,88,62,Financial Services,Insurance - Diversified
EADSY,Airbus SE,0.77,5.49,88,84,48,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,2.15,-4.13,55,55,79,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-5.41,-15.57,0,0,13,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",0.95,4.75,93,88,86,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,15.67,41.14,100,100,97,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-2.27,-3.79,48,54,21,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",1.61,11.68,100,94,69,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,1.72,5.46,93,93,74,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,8.25,45.83,100,100,95,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,1.82,8.53,90,90,63,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",0.72,-13.68,0,0,30,Industrials,Conglomerates
WELL,Welltower Inc.,0.18,10.91,92,88,73,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",-0.92,7.24,77,71,25,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,-3.72,4,11,22,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,0.74,4.02,75,72,74,Financial Services,Banks - Regional
COP,ConocoPhillips,-1.66,-8.58,0,0,34,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",0.67,1.1,70,52,37,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",0.4,6.15,91,85,79,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,5.7,7.23,100,94,67,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,0.52,9.22,91,86,26,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",1.66,-19.62,23,23,7,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,2.48,9.53,100,100,73,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,1.62,-6.61,17,17,94,Technology,Semiconductors
IFNNY,Infineon Technologies AG,1.76,-4.99,36,29,95,Technology,Semiconductors
KYCCF,Keyence Corporation,3.27,-1.85,84,67,79,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,0.99,-2.75,28,23,92,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,-0.01,-9.36,21,18,5,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,0.0,48,39,47,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,-3.95,-14.52,6,5,28,Basic Materials,Gold
ENB,Enbridge Inc.,-1.49,1.21,40,36,55,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,0.0,18.67,94,92,94,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,-1.69,-13.93,0,0,50,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,1.81,2.41,100,94,60,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,-0.73,13.85,87,83,85,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,-3.29,-33.32,1,3,2,Consumer Discretionary,Business Services
ENLAY,Enel SpA,0.79,2.95,88,81,60,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,-2.0,15.47,79,76,37,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,0.69,-12.7,1,1,23,Financial Services,Insurance - Life
BP,BP p.l.c.,0.59,-10.8,0,0,38,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,-0.53,14.11,82,81,63,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,0.0,-12.88,0,0,32,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,0.61,4.11,86,79,35,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,-1.78,-9.88,43,40,11,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,-0.11,4.0,61,63,76,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,0.13,57,44,58,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",2.69,12.65,100,100,92,Technology,Computer peripheral equipment
CME,CME Group Inc.,-1.1,-19.68,0,0,10,Finance,Investment Bankers/Brokers/Service
FDX,FedEx Corporation,2.16,-1.56,34,41,85,Consumer Discretionary,Air Freight/Delivery Services
SHECY,"Shin-Etsu Chemical Co., Ltd.",1.31,-10.72,14,2,73,Basic Materials,Chemicals
AXAHY,AXA SA,0.55,7.64,90,86,56,Financial Services,Insurance - Diversified
MDT,Medtronic plc,-0.06,10.64,87,81,22,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CHDRF,Christian Dior SE,0.0,3.42,75,70,27,Consumer Cyclical,Luxury Goods
ESLOY,EssilorLuxottica Société anonyme,-2.27,-8.01,0,0,6,Healthcare,Medical Instruments & Supplies
ITOCF,ITOCHU Corporation,-1.29,-5.05,5,15,1,Industrials,Conglomerates
MITSY,"Mitsui & Co., Ltd.",-0.71,-15.18,11,10,30,Industrials,Conglomerates
SBKFF,State Bank of India,-0.36,9.06,75,72,43,Financial Services,Banks - Regional
INGVF,ING Groep N.V.,0.0,-4.23,54,44,78,Financial Services,Banks - Diversified
AEM,Agnico Eagle Mines Limited,-2.21,-15.84,0,0,24,Basic Materials,Precious Metals
UPS,"United Parcel Service, Inc.",-0.12,1.24,63,60,63,Industrials,Trucking Freight/Courier Services
PROSF,Prosus N.V.,7.24,-0.99,63,51,13,Consumer Cyclical,Internet Retail
ATLPF,Atlas Copco AB (publ),0.0,7.07,88,83,85,Industrials,Specialty Industrial Machinery
ATLCY,Atlas Copco AB (publ),2.16,3.97,76,78,65,Industrials,Specialty Industrial Machinery
CMI,Cummins Inc.,0.76,6.88,59,59,87,Industrials,Industrial Machinery/Components
MGCLY,MGCLY,4.2,3.17,54,44,41,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ADP,"Automatic Data Processing, Inc.",0.64,2.18,53,49,25,Industrials,Diversified Commercial Services
ING,ING Groep N.V.,1.3,0.78,69,65,75,Finance,Commercial Banks
BCMXY,"Bank of Communications Co., Ltd.",-12.07,-14.21,2,6,31,Financial Services,Banks - Diversified
AMT,American Tower Corporation,-3.94,-8.92,0,0,26,Real Estate,Real Estate Investment Trusts
SNPMF,China Petroleum & Chemical Corporation,-5.36,-8.62,38,41,26,Energy,Oil & Gas Integrated
MNST,Monster Beverage Corporation,1.31,10.85,97,91,82,Consumer Staples,Beverages (Production/Distribution)
NET,"Cloudflare, Inc.",2.75,0.8,54,58,64,Technology,Computer Software: Prepackaged Software
USB,U.S. Bancorp,0.61,11.72,93,89,71,Finance,Major Banks
WM,"Waste Management, Inc.",-0.96,6.09,73,63,35,Utilities,Environmental Services
BCLYF,Barclays PLC,5.99,11.83,83,80,78,Financial Services,Banks - Diversified
AMXOF,"América Móvil, S.A.B. de C.V.",0.0,-9.56,0,0,85,Communication Services,Telecom Services
OVCHY,Oversea-Chinese Banking Corporation Limited,0.21,5.18,80,75,80,Financial Services,Banks - Regional
NABZY,National Australia Bank Limited,0.39,-2.98,49,41,26,Financial Services,Banks - Diversified
CHGCY,"Chugai Pharmaceutical Co., Ltd.",1.98,-4.09,84,63,25,Healthcare,Drug Manufacturers - General
NXPI,NXP Semiconductors N.V.,0.49,-13.08,0,0,78,Technology,Semiconductors
LLDTF,Lloyds Banking Group plc,-5.19,5.8,69,67,77,Financial Services,Banks - Regional
RACE,Ferrari N.V.,0.0,8.26,83,78,31,Industrials,Auto Manufacturing
BAESF,BAE Systems plc,1.48,-12.23,13,19,23,Industrials,Aerospace & Defense
NTTYY,"NTT, Inc.",0.72,-4.51,17,25,19,Communication Services,Telecom Services
MMM,3M Company,-0.96,6.07,67,67,49,Health Care,Medical/Dental Instruments
EPD,Enterprise Products Partners L.P.,0.25,-0.35,26,27,51,Utilities,Natural Gas Distribution
MCO,Moody's Corporation,0.6,-0.11,52,47,31,Finance,Finance: Consumer Services
AMX,"América Móvil, S.A.B. de C.V.",1.29,5.4,65,64,71,Telecommunications,Telecommunications Equipment
MRSH,"Marsh & McLennan Companies, Inc.",-1.37,4.21,70,63,21,Finance,Specialty Insurers
ENGQF,Engie SA,4.86,5.42,78,76,75,Utilities,Utilities - Diversified
ANZGY,ANZ Group Holdings Limited,-0.12,-4.3,45,47,47,Financial Services,Banks - Diversified
SHW,The Sherwin-Williams Company,0.07,13.32,91,88,43,Consumer Discretionary,RETAIL: Building Materials
APO,"Apollo Global Management, Inc.",-2.93,-10.78,0,0,23,Finance,Investment Managers
VLO,Valero Energy Corporation,2.68,8.78,100,91,85,Energy,Integrated oil Companies
CL,Colgate-Palmolive Company,0.36,2.52,88,83,54,Consumer Discretionary,Package Goods/Cosmetics
ORLY,"O'Reilly Automotive, Inc.",0.68,3.78,70,59,29,Consumer Discretionary,Auto & Home Supply Stores
B,B,-0.97,-13.21,2,0,54,Basic Materials,Precious Metals
EOG,"EOG Resources, Inc.",-0.51,-1.09,20,24,45,Energy,Oil & Gas Production
