ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.22,-5.02,12,20,70,Technology,Semiconductors
AAPL,Apple Inc,-3.64,-0.73,0,0,66,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-1.12,-8.47,8,7,69,Technology,Semiconductors
META,Meta Platforms Inc,-0.14,-2.38,11,36,16,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-3.02,3.64,52,59,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-3.25,7.3,81,85,90,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,-1.87,0.16,34,39,72,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,0.98,-3.02,54,60,9,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,1.97,-0.52,78,80,23,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,0.84,10.51,86,100,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-3.22,-3.52,11,14,18,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-1.31,2.02,44,49,66,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",1.43,12.67,100,100,95,Technology,Semiconductors
KO,The Coca-Cola Company,2.26,3.41,87,86,59,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-0.63,-2.3,51,61,54,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-1.74,-6.89,25,36,41,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-1.46,-4.55,37,43,54,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-5.96,-11.73,15,20,22,Consumer Cyclical,Internet Retail
CYATY,CYATY,1.37,4.0,42,55,57,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.94,-2.25,67,71,57,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-2.68,4.81,51,58,54,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-9.38,10.05,28,29,40,Communication Services,Telecom Services
NVS,Novartis AG,1.84,2.68,83,83,56,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-9.8,9.13,29,30,93,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,2.29,59,75,49,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,1.06,4.0,100,100,68,Financial Services,Banks - Diversified
KLAC,KLA Corporation,1.49,16.09,100,100,93,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-2.23,-7.01,0,5,17,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,3.12,7.11,100,100,45,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.73,-4.01,43,48,60,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-2.18,21.93,59,63,84,Technology,Computer peripheral equipment
BHP,BHP Group Limited,1.23,-3.33,31,29,84,Energy,Coal Mining
AXP,American Express Company,1.95,1.94,100,100,37,Finance,Finance: Consumer Services
SAP,SAP SE,-1.65,5.19,62,71,9,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-7.6,8.87,48,52,41,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.18,-4.02,51,53,86,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,2.75,1.29,100,100,13,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.07,-11.65,13,14,34,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",1.49,-3.43,48,55,35,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",0.22,10.52,98,95,58,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,0.1,-2.28,36,39,84,Industrials,Electrical Equipment & Parts
