ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.33,3.88,78,81,51,Technology,Semiconductors
AAPL,Apple Inc,-1.75,-3.14,24,22,61,Technology,Computer Manufacturing
AVGO,Broadcom Inc,0.43,-7.25,7,7,38,Technology,Semiconductors
META,Meta Platforms Inc,-0.04,-9.94,8,8,13,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,0.65,-13.01,23,10,95,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-0.94,-4.74,50,38,91,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,0.84,6.59,100,93,76,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,0.0,3.59,29,31,11,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,0.02,8.21,52,46,50,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,1.09,-2.89,62,62,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-0.7,41.01,97,100,66,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.0,6.76,100,100,71,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",0.11,-11.74,42,32,95,Technology,Semiconductors
KO,The Coca-Cola Company,0.17,11.49,68,53,69,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.63,6.18,80,65,68,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,1.2,9.36,93,69,64,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.66,8.24,57,54,51,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,1.66,13.33,91,90,23,Consumer Cyclical,Internet Retail
CYATY,CYATY,0.1,2.99,25,15,30,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,1.73,6.37,61,53,60,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,-1.75,15,12,49,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.76,-6.81,54,49,5,Communication Services,Telecom Services
NVS,Novartis AG,-2.54,0.06,45,40,54,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,1.15,-4.44,62,56,47,Communication Services,Telecom Services
NVSEF,Novartis AG,-1.49,2.03,63,55,57,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.29,3.1,56,48,61,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-0.75,-14.93,21,9,87,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,2.67,7.14,53,42,22,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.87,6.7,40,40,40,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.59,6.76,56,44,59,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-2.84,7.35,36,35,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,1.45,11.93,100,100,87,Energy,Coal Mining
AXP,American Express Company,-2.57,-2.84,0,13,39,Finance,Finance: Consumer Services
SAP,SAP SE,0.69,48.31,100,100,42,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-0.65,-22.59,7,7,3,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-0.81,-2.62,29,14,74,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-1.0,-5.77,42,40,12,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-3.13,-5.65,0,0,31,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.35,5.28,44,38,23,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",2.5,10.03,95,96,69,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-1.02,1.78,44,24,68,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,1.72,14.1,100,100,79,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,2.28,9.65,100,100,78,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-1.95,16.75,91,90,82,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,11.28,78,80,73,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,0.36,15.61,100,100,34,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-2.64,-8.04,0,0,22,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-0.22,5.73,84,59,68,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-1.82,2.32,0,0,55,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,0.28,5.96,67,69,58,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-1.5,13.76,91,89,29,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-4.01,-0.01,41,36,68,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-0.66,-2.95,53,52,87,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,0.41,31.41,78,81,71,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.0,-1.3,32,31,51,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-1.12,12.38,67,68,80,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,-3.0,-16.3,27,17,89,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-1.92,9.18,47,33,61,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-1.14,13.49,50,49,43,Industrials,Conglomerates
WELL,Welltower Inc.,0.71,-3.54,40,38,69,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",0.65,13.99,100,100,26,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,3.28,91,77,36,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,-0.71,6.02,84,57,86,Financial Services,Banks - Regional
COP,ConocoPhillips,3.3,12.97,100,100,80,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",0.98,-1.34,26,25,33,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-1.05,9.2,84,91,85,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,2.05,-4.3,16,13,21,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,-1.47,21.43,94,80,70,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",2.0,41.12,100,100,41,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,-1.55,-2.23,12,19,62,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-0.24,-17.26,3,2,63,Technology,Semiconductors
IFNNY,Infineon Technologies AG,1.3,-12.65,12,11,68,Technology,Semiconductors
KYCCF,Keyence Corporation,-0.34,15.42,58,58,74,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,1.39,-12.96,47,43,79,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,-0.75,7.47,71,59,10,Technology,EDP Services
