ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-2.86,6.89,72,67,52,Technology,Semiconductors
AAPL,Apple Inc,-1.53,-2.77,0,1,61,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-1.25,9.99,88,91,62,Technology,Semiconductors
META,Meta Platforms Inc,0.48,-9.41,24,23,19,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-2.86,-12.13,12,2,95,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-0.06,-0.83,33,19,89,Technology,Semiconductor Equipment & Materials
XOM,XOM,4.41,10.57,65,57,75,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-1.33,5.68,62,57,17,Communication Services,Internet Content & Information
MA,MA,0.04,4.74,28,34,45,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-1.59,-7.13,44,44,93,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,1.87,34.75,100,100,59,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,4.48,6.98,50,48,65,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-3.16,-9.26,40,38,95,Technology,Semiconductors
KO,KO,-0.21,3.11,24,29,65,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,0.3,13.72,79,71,75,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,4.29,11.63,76,65,71,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.48,6.59,19,25,39,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,2.04,22.47,100,99,19,Consumer Cyclical,Internet Retail
CYATY,CYATY,1.88,7.93,57,61,35,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.45,8.2,33,37,49,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-2.61,0.9,39,38,55,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-4.04,-9.89,37,36,4,Communication Services,Telecom Services
NVS,Novartis AG,0.29,2.23,22,28,63,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-4.77,-11.09,37,35,43,Communication Services,Telecom Services
NVSEF,Novartis AG,-0.33,-1.45,10,18,58,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.72,3.7,17,24,56,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-2.71,-13.28,22,16,87,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-1.47,5.93,36,37,22,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,2.04,5.96,45,51,39,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.24,5.55,51,52,51,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",5.82,16.57,100,100,96,Technology,Computer peripheral equipment
BHP,BHP Group Limited,0.22,11.36,100,100,85,Energy,Coal Mining
AXP,American Express Company,-0.6,-4.39,0,0,39,Finance,Finance: Consumer Services
SAP,SAP SE,1.16,30.37,100,100,31,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-2.25,-23.45,1,0,5,Technology,Computer Software: Programming Data Processing
ADI,ADI,-1.54,-0.54,43,48,78,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,0.63,-0.89,46,46,13,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-2.51,4.63,12,28,39,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.93,-0.55,0,10,19,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",0.68,13.29,100,100,70,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-3.05,-3.92,36,25,71,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,0.8,13.42,100,94,76,Basic Materials,Metal Mining
TMO,TMO,0.96,13.47,84,70,70,Industrials,Industrial Machinery/Components
