ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-1.64,-10.03,0,0,54,Technology,Semiconductors
AAPL,Apple Inc,-6.12,-11.48,0,0,56,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-3.67,-14.3,0,1,62,Technology,Semiconductors
META,Meta Platforms Inc,1.36,-13.31,16,21,17,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-2.06,0.67,78,90,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-2.09,12.29,65,75,91,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,-0.73,-7.09,12,22,45,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-0.11,-6.44,5,9,9,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,2.07,1.07,100,100,25,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-5.66,19.29,78,82,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,5.28,-21.22,13,15,6,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-0.69,-6.54,7,19,40,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-6.16,39.4,84,86,96,Technology,Semiconductors
KO,The Coca-Cola Company,2.75,3.42,90,83,63,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-0.23,-1.18,100,100,58,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-0.12,-3.92,100,86,54,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.76,-5.28,0,5,36,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-0.49,-29.59,1,2,5,Consumer Cyclical,Internet Retail
CYATY,CYATY,-4.14,-5.48,20,23,50,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.33,-2.03,21,29,44,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,1.82,5.66,94,87,51,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-6.0,-15.62,2,2,20,Communication Services,Telecom Services
NVS,Novartis AG,0.19,2.65,100,100,62,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-5.6,-18.62,0,0,90,Communication Services,Telecom Services
NVSEF,Novartis AG,0.27,4.45,100,100,58,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,1.58,-1.77,22,24,50,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-3.93,28.99,81,88,94,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,4.28,-11.05,42,50,17,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-6.99,-3.96,31,38,40,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-1.11,-2.26,49,58,64,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",3.79,18.01,100,100,90,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-0.17,-7.72,8,10,83,Energy,Coal Mining
AXP,American Express Company,-0.61,8.01,100,100,43,Finance,Finance: Consumer Services
SAP,SAP SE,4.75,-11.61,20,27,7,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,6.99,-20.47,23,25,42,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-7.42,-7.41,0,10,84,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,1.16,-1.59,44,53,15,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.04,-2.88,79,84,33,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",1.34,-2.33,62,59,37,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-1.15,-0.89,65,71,57,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,1.51,0.43,64,73,85,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-1.44,-11.96,2,2,78,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,2.75,10.97,100,100,43,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,1.56,6.49,100,100,58,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-10.28,6,10,78,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,0.75,-4.76,41,54,25,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",0.15,0.35,38,39,46,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.37,4.0,100,100,62,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-1.23,4.99,95,95,47,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-2.33,-8.37,52,58,77,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,0.4,-11.09,20,28,19,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",0.1,3.76,98,100,85,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-3.05,21.0,91,93,96,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,4.69,1.59,80,91,21,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",2.43,9.43,100,100,68,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-1.64,4.96,93,98,71,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,-2.18,35.96,83,90,95,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-2.37,7.18,89,94,60,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-0.32,-15.47,3,6,28,Industrials,Conglomerates
WELL,Welltower Inc.,1.61,8.1,100,100,74,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",5.47,7.45,100,100,26,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,-3.72,12,24,24,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,-0.65,4.1,88,94,73,Financial Services,Banks - Regional
COP,ConocoPhillips,-0.42,-7.85,5,16,38,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",0.0,-0.35,92,77,37,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",1.09,11.29,100,100,77,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,-0.31,-1.25,75,72,59,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,2.49,7.12,100,100,24,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",9.85,-9.56,23,24,6,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,0.39,8.7,100,100,69,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-6.63,-3.63,17,24,94,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-4.49,-4.2,36,35,95,Technology,Semiconductors
KYCCF,Keyence Corporation,0.26,-1.48,66,60,76,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,-6.64,-3.24,31,31,92,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,4.43,-7.8,31,33,6,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,0.0,83,73,48,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,6.15,-15.18,37,43,39,Basic Materials,Gold
