ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,0.71,-3.98,13,33,53,Technology,Semiconductors
AAPL,Apple Inc,-0.64,1.08,98,100,72,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-0.83,-3.72,18,34,64,Technology,Semiconductors
META,Meta Platforms Inc,2.55,3.9,100,100,29,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-6.51,10.66,43,55,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-5.91,6.64,6,17,90,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,3.85,-5.49,30,44,52,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,1.85,3.64,63,74,14,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.28,8.26,82,93,33,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-6.87,7.61,0,5,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,1.38,-0.86,86,97,16,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,3.52,-7.1,27,41,45,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-6.46,22.4,25,32,95,Technology,Semiconductors
KO,The Coca-Cola Company,1.31,6.43,72,89,65,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,1.12,1.34,72,89,57,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.8,3.0,45,73,51,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,2.08,-6.79,15,30,33,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-2.22,-22.29,0,1,4,Consumer Cyclical,Internet Retail
CYATY,CYATY,-2.63,-8.1,0,0,42,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.05,-6.6,3,25,35,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,1.94,4,31,35,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-1.37,-18.57,0,2,34,Communication Services,Telecom Services
NVS,Novartis AG,0.99,5.28,74,88,61,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-6.44,-19.53,0,2,85,Communication Services,Telecom Services
NVSEF,Novartis AG,1.11,10.44,100,100,61,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-0.2,-5.82,2,20,44,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-7.22,12.21,3,9,92,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-0.66,1.58,86,100,21,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-3.39,1.07,7,30,41,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-3.82,0.05,22,58,62,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-5.73,23.89,79,85,94,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-4.08,-3.01,0,1,79,Energy,Coal Mining
AXP,American Express Company,-1.81,12.84,88,98,48,Finance,Finance: Consumer Services
SAP,SAP SE,1.42,-11.91,37,52,8,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-2.91,-5.24,63,74,59,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-2.52,-5.57,1,7,82,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,0.32,-0.32,12,38,11,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,0.62,2.75,89,100,35,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",1.18,2.16,69,84,35,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-3.11,-0.79,42,82,57,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-2.33,-0.21,17,52,85,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-2.49,-9.38,0,0,70,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,-0.19,9.38,84,94,40,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,0.45,5.3,80,91,62,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-10.83,4,27,75,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,0.07,-1.49,17,51,23,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",1.85,-4.11,16,32,42,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.19,12.06,100,100,64,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-3.12,12.95,80,91,55,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-8.2,-1.82,31,45,74,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,1.03,-8.23,30,41,15,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",3.14,19.18,100,100,89,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-4.84,4.39,14,17,95,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,1.45,11.27,99,100,25,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",-1.57,3.62,21,47,57,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-3.63,15.5,80,89,74,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,-6.53,17.26,38,47,94,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-3.37,15.57,81,90,64,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-0.86,-6.47,49,63,37,Industrials,Conglomerates
WELL,Welltower Inc.,2.11,14.82,100,100,79,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",2.64,5.12,55,75,20,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,-1.17,13,35,24,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,2.78,9.3,100,100,79,Financial Services,Banks - Regional
COP,ConocoPhillips,4.69,-7.43,26,37,40,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-0.64,0.61,27,78,36,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-0.15,13.25,100,100,82,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,-0.2,-0.91,38,61,53,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,0.51,9.71,81,92,22,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",2.59,-1.53,79,90,11,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,0.31,11.35,68,91,66,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-10.09,-9.79,0,0,93,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-7.42,-4.23,0,0,94,Technology,Semiconductors
KYCCF,Keyence Corporation,-7.4,-4.69,18,36,72,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,-4.05,1.71,22,32,91,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,-1.44,-2.99,80,89,7,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,0.0,5,39,50,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,-3.75,-4.7,56,69,32,Basic Materials,Gold
ENB,Enbridge Inc.,2.95,-2.24,36,52,57,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,0.0,25.24,99,100,95,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,-3.2,-4.66,10,33,46,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,2.24,2.36,91,100,58,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,2.2,8.76,69,96,85,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,3.78,-20.26,34,41,3,Consumer Discretionary,Business Services
ENLAY,Enel SpA,-1.03,3.8,55,97,54,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,1.18,14.94,100,100,51,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,-2.01,-0.59,17,72,22,Financial Services,Insurance - Life
BP,BP p.l.c.,3.26,-10.15,29,38,43,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,-1.43,8.52,55,78,61,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,0.0,-13.73,19,33,34,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,0.0,5.03,68,100,40,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,-2.51,-5.93,7,22,8,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,-0.89,9.34,70,91,79,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,-0.29,7,47,62,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",-2.27,9.67,86,97,93,Technology,Computer peripheral equipment
