ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-2.01,3.76,83,76,70,Technology,Semiconductors
AAPL,Apple Inc,-1.17,2.58,61,55,63,Technology,Computer Manufacturing
AVGO,Broadcom Inc,2.98,-12.75,25,19,33,Technology,Semiconductors
META,Meta Platforms Inc,-0.53,3.12,100,96,24,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,5.9,7.71,97,100,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,1.49,1.84,51,50,89,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,0.75,1.2,47,45,74,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,1.81,-8.35,38,38,12,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-1.44,1.37,34,31,53,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,4.15,4.58,61,61,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-2.31,-2.81,4,3,59,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.58,8.58,87,79,76,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",3.98,-9.35,37,34,94,Technology,Semiconductors
KO,The Coca-Cola Company,0.33,1.72,38,35,70,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.64,-5.85,14,9,58,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,1.95,-2.45,30,29,55,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-4.07,6.66,63,58,60,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-2.0,-14.54,28,23,10,Consumer Cyclical,Internet Retail
CYATY,"Contemporary Amperex Technology Co., Limited",-2.3,-13.15,0,0,13,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-2.41,7.84,83,75,70,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,7.02,8.93,85,81,70,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,16.83,18.24,100,100,11,Communication Services,Telecom Services
NVS,Novartis AG,-13.93,-12.18,0,0,29,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,17.66,24.4,100,100,83,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,8.47,100,91,65,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-3.27,11.07,81,76,78,Financial Services,Banks - Diversified
KLAC,KLA Corporation,1.82,-1.84,51,48,85,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-0.66,4.27,71,64,33,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,1.33,-2.4,54,44,35,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.43,-2.14,10,5,56,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",1.12,-12.48,13,8,94,Technology,Computer peripheral equipment
BHP,BHP Group Limited,1.74,3.74,64,60,87,Energy,Coal Mining
AXP,American Express Company,-0.02,-3.77,10,1,35,Finance,Finance: Consumer Services
SAP,SAP SE,-1.68,1.41,50,45,35,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-2.67,-7.96,63,48,2,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.26,-5.11,31,23,63,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-0.52,-11.65,0,0,7,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-1.42,-5.53,43,38,44,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",0.6,1.6,36,35,26,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-0.46,-3.93,51,47,60,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,4.28,-2.12,70,66,68,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,0.54,4.12,76,70,81,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,-1.75,0.56,42,42,71,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-10.08,-5.21,0,0,69,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,2.36,9.14,89,81,82,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-0.24,1.82,30,30,36,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-2.39,-18.57,0,0,11,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-1.53,1.86,58,51,77,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.29,-6.62,21,16,56,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,0.16,-6.24,31,28,64,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-0.46,0.49,31,24,28,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-3.96,-10.92,28,27,54,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,7.56,5.4,80,83,90,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-7.57,-13.58,0,0,39,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.04,-3.33,35,34,51,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-0.75,-3.25,19,4,78,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,0.44,1.3,51,51,92,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-0.95,-8.1,8,0,59,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-2.45,-3.89,35,29,55,Industrials,Conglomerates
WELL,Welltower Inc.,0.46,1.32,75,64,74,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",-3.47,-6.28,0,0,21,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,11.48,100,100,62,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,-0.55,5.36,100,94,89,Financial Services,Banks - Regional
COP,ConocoPhillips,0.58,10.49,85,78,80,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-0.16,-0.95,44,33,29,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-2.55,2.11,54,48,87,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,5.34,-4.25,73,60,35,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,-6.72,-15.3,0,0,30,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",-4.99,5.31,56,57,31,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,-1.57,-8.83,0,0,62,Consumer Cyclical,Luxury Goods
