ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,1.73,-2.94,11,14,71,Technology,Semiconductors
AAPL,Apple Inc,-1.89,2.9,58,42,71,Technology,Computer Manufacturing
AVGO,Broadcom Inc,2.82,-7.77,12,7,69,Technology,Semiconductors
META,Meta Platforms Inc,-1.28,-3.98,9,24,18,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,5.14,7.72,64,68,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,7.36,9.38,100,100,91,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,1.22,5.68,45,43,74,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,0.0,-6.15,45,45,12,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-1.1,-1.98,53,54,21,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,6.98,10.34,80,88,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,0.69,-0.97,26,26,23,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,1.03,5.15,54,50,68,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",8.64,13.17,100,100,95,Technology,Semiconductors
KO,The Coca-Cola Company,0.08,1.43,60,56,56,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.81,-1.06,55,56,54,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,2.0,3.54,38,41,49,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.6,-2.32,49,46,56,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,5.8,-7.69,36,37,33,Consumer Cyclical,Internet Retail
CYATY,CYATY,-3.37,4.5,32,38,55,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,1.41,-0.22,76,69,58,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,8.74,7.69,67,67,60,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,4.74,11.85,48,48,57,Communication Services,Telecom Services
NVS,Novartis AG,-1.84,0.27,57,55,52,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,4.57,12.41,50,50,94,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,1.53,54,59,48,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,1.67,4.49,100,92,66,Financial Services,Banks - Diversified
KLAC,KLA Corporation,9.27,12.92,100,100,93,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,1.13,-5.89,8,13,19,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.15,-1.56,62,75,36,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.08,-2.59,48,39,62,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-2.1,28.12,67,69,85,Technology,Computer peripheral equipment
BHP,BHP Group Limited,1.18,-1.2,15,2,82,Energy,Coal Mining
AXP,American Express Company,0.53,-1.18,88,80,34,Finance,Finance: Consumer Services
SAP,SAP SE,-1.54,4.73,70,74,10,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,1.16,20.31,76,78,55,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.62,-2.77,47,41,86,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,1.28,-4.23,80,81,11,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.21,-12.48,10,6,35,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.87,-8.06,30,34,32,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-0.54,3.82,94,85,64,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,0.0,-1.49,31,23,85,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,0.24,-4.22,0,0,83,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,-0.67,1.0,73,74,31,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-1.1,5.02,85,77,50,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,-3.57,-0.87,12,12,84,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-0.84,-8.47,20,27,25,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-0.6,4.51,91,79,55,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.09,-0.38,40,47,54,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.72,-3.63,87,78,40,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-0.62,-13.1,2,9,82,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-0.53,-1.21,9,17,22,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",7.19,3.85,82,87,81,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,5.61,0.47,44,46,95,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,1.13,0.34,61,63,14,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.26,0.03,84,80,61,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-0.24,-0.36,64,66,60,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,1.98,5.87,71,73,93,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-1.05,1.1,76,74,39,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",0.47,0.82,93,86,53,Industrials,Conglomerates
WELL,Welltower Inc.,-3.35,-6.5,33,36,53,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",-0.92,-7.14,17,20,17,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,-2.95,20,25,33,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,-0.04,6.33,83,75,72,Financial Services,Banks - Regional
COP,ConocoPhillips,1.49,5.18,51,49,70,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-0.19,0.47,78,65,41,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-3.02,-2.3,53,52,66,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,0.86,1.59,40,43,63,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,-2.13,-1.94,72,59,14,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",1.55,25.24,60,62,7,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,0.44,0.93,72,79,55,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,0.57,21.28,64,67,94,Technology,Semiconductors
IFNNY,Infineon Technologies AG,5.45,22.14,67,70,94,Technology,Semiconductors
KYCCF,Keyence Corporation,-4.0,-11.15,15,17,74,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,0.02,-11.59,0,0,92,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,-2.88,-16.36,7,9,9,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,1.5,63,58,52,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,1.49,-16.67,11,14,55,Basic Materials,Gold
ENB,Enbridge Inc.,-1.74,4.56,45,47,59,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,0.0,-11.54,24,29,92,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,-0.72,-14.84,0,0,67,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,-2.97,-1.05,41,45,51,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,1.2,7.21,94,90,79,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,-2.14,-3.32,47,49,6,Consumer Discretionary,Business Services
ENLAY,Enel SpA,-0.36,-2.48,33,44,56,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,-1.84,3.23,77,69,22,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,-0.62,-15.65,0,0,31,Financial Services,Insurance - Life
BP,BP p.l.c.,1.75,2.03,52,49,74,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,0.09,0.49,99,87,52,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,0.14,-6.72,52,51,72,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,-0.59,-1.43,29,36,33,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,-1.63,-17.31,0,0,11,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,-2.12,-8.87,10,21,68,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,-0.11,77,65,70,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",-1.13,25.4,90,88,90,Technology,Computer peripheral equipment
CME,CME Group Inc.,-2.09,-10.39,13,17,22,Finance,Investment Bankers/Brokers/Service
FDX,FedEx Corporation,-0.24,8.25,96,84,86,Consumer Discretionary,Air Freight/Delivery Services
SHECY,"Shin-Etsu Chemical Co., Ltd.",-0.64,-9.02,12,7,77,Basic Materials,Chemicals
AXAHY,AXA SA,0.91,-0.26,54,55,48,Financial Services,Insurance - Diversified
MDT,Medtronic plc,-1.2,5.96,88,81,20,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CHDRF,Christian Dior SE,1.58,5.96,100,100,33,Consumer Cyclical,Luxury Goods
ESLOY,EssilorLuxottica Société anonyme,0.38,-1.85,53,54,6,Healthcare,Medical Instruments & Supplies
ITOCF,ITOCHU Corporation,1.47,-8.3,16,22,1,Industrials,Conglomerates
MITSY,"Mitsui & Co., Ltd.",1.39,-12.8,7,11,56,Industrials,Conglomerates
SBKFF,State Bank of India,0.0,-14.25,14,19,20,Financial Services,Banks - Regional
INGVF,ING Groep N.V.,-9.69,-5.92,27,21,72,Financial Services,Banks - Diversified
AEM,Agnico Eagle Mines Limited,-0.95,-15.89,0,0,31,Basic Materials,Precious Metals
UPS,"United Parcel Service, Inc.",-0.77,8.67,92,82,65,Industrials,Trucking Freight/Courier Services
PROSF,Prosus N.V.,0.0,-8.18,23,30,14,Consumer Cyclical,Internet Retail
ATLPF,Atlas Copco AB (publ),1.37,-4.95,55,56,74,Industrials,Specialty Industrial Machinery
ATLCY,Atlas Copco AB (publ),1.32,-1.74,72,72,55,Industrials,Specialty Industrial Machinery
CMI,Cummins Inc.,3.3,-0.7,58,58,87,Industrials,Industrial Machinery/Components
MGCLY,MGCLY,1.81,3.96,59,55,40,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ADP,"Automatic Data Processing, Inc.",-1.24,7.55,87,77,22,Industrials,Diversified Commercial Services
ING,ING Groep N.V.,-1.89,-3.35,0,0,69,Finance,Commercial Banks
BCMXY,"Bank of Communications Co., Ltd.",0.0,7.73,81,84,54,Financial Services,Banks - Diversified
AMT,American Tower Corporation,-2.59,7.12,79,71,37,Real Estate,Real Estate Investment Trusts
SNPMF,China Petroleum & Chemical Corporation,0.0,-8.47,0,2,28,Energy,Oil & Gas Integrated
MNST,Monster Beverage Corporation,-1.21,2.53,74,60,75,Consumer Staples,Beverages (Production/Distribution)
NET,"Cloudflare, Inc.",-0.93,26.34,78,81,72,Technology,Computer Software: Prepackaged Software
USB,U.S. Bancorp,-0.61,-0.32,88,78,62,Finance,Major Banks
WM,"Waste Management, Inc.",-1.93,0.79,61,58,28,Utilities,Environmental Services
BCLYF,Barclays PLC,-5.59,-1.99,45,33,63,Financial Services,Banks - Diversified
AMXOF,"América Móvil, S.A.B. de C.V.",0.0,-2.86,78,66,89,Communication Services,Telecom Services
OVCHY,Oversea-Chinese Banking Corporation Limited,-1.27,4.31,58,49,78,Financial Services,Banks - Regional
NABZY,National Australia Bank Limited,-0.39,-9.76,0,0,21,Financial Services,Banks - Diversified
CHGCY,"Chugai Pharmaceutical Co., Ltd.",1.91,-7.55,31,39,20,Healthcare,Drug Manufacturers - General
NXPI,NXP Semiconductors N.V.,1.75,2.17,28,25,83,Technology,Semiconductors
LLDTF,Lloyds Banking Group plc,-0.79,11.5,15,21,52,Financial Services,Banks - Regional
RACE,Ferrari N.V.,1.32,3.5,100,97,20,Industrials,Auto Manufacturing
BAESF,BAE Systems plc,1.92,-3.8,61,62,37,Industrials,Aerospace & Defense
NTTYY,"NTT, Inc.",0.79,-5.01,23,27,22,Communication Services,Telecom Services
MMM,3M Company,0.06,7.92,98,82,38,Health Care,Medical/Dental Instruments
EPD,Enterprise Products Partners L.P.,-0.77,0.89,38,37,62,Utilities,Natural Gas Distribution
MCO,Moody's Corporation,-1.68,-1.44,67,49,26,Finance,Finance: Consumer Services
AMX,"América Móvil, S.A.B. de C.V.",0.08,-8.64,11,17,68,Telecommunications,Telecommunications Equipment
MRSH,"Marsh & McLennan Companies, Inc.",-1.76,-0.45,63,61,16,Finance,Specialty Insurers
ENGQF,Engie SA,-4.14,-1.05,27,32,74,Utilities,Utilities - Diversified
ANZGY,ANZ Group Holdings Limited,0.17,-9.35,0,4,45,Financial Services,Banks - Diversified
SHW,The Sherwin-Williams Company,-1.88,-5.21,54,55,19,Consumer Discretionary,RETAIL: Building Materials
APO,"Apollo Global Management, Inc.",-0.36,-3.82,44,48,47,Finance,Investment Managers
VLO,Valero Energy Corporation,1.0,7.7,81,73,87,Energy,Integrated oil Companies
CL,Colgate-Palmolive Company,-2.83,-1.69,39,43,37,Consumer Discretionary,Package Goods/Cosmetics
ORLY,"O'Reilly Automotive, Inc.",-1.45,-4.24,59,57,24,Consumer Discretionary,Auto & Home Supply Stores
B,B,0.0,-8.12,0,0,71,Basic Materials,Precious Metals
EOG,"EOG Resources, Inc.",1.72,7.78,65,60,67,Energy,Oil & Gas Production
PSX,Phillips 66,0.19,7.69,98,84,79,Energy,Integrated oil Companies
F,Ford Motor Company,0.67,23.29,60,61,77,Industrials,Auto Manufacturing
TRP,TC Energy Corporation,-0.63,5.41,65,64,70,Utilities,Natural Gas Distribution
KMI,"Kinder Morgan, Inc.",-1.23,-0.38,27,29,51,Utilities,Natural Gas Distribution
AEP,"American Electric Power Company, Inc.",-1.84,-2.6,53,52,55,Utilities,Electric Utilities: Central
CTAS,Cintas Corporation,-3.45,4.28,63,53,18,Industrials,Garments and Clothing
VALE,Vale S.A.,-1.58,-9.86,0,0,74,Basic Materials,Metal Mining
WBD,"Warner Bros. Discovery, Inc.",0.88,-2.36,16,29,88,Consumer Discretionary,Services-Misc. Amusement & Recreation
MSI,"Motorola Solutions, Inc.",-0.86,5.94,77,61,28,Technology,Radio And Television Broadcasting And Communications Equipment
DHLGY,Deutsche Post AG,-0.13,7.9,95,82,71,Industrials,Integrated Freight & Logistics
SPG,"Simon Property Group, Inc.",-1.41,2.58,74,66,65,Real Estate,Real Estate Investment Trusts
DPSTF,Deutsche Post AG,-0.81,11.36,79,76,67,Industrials,Integrated Freight & Logistics
WFAFY,Wesfarmers Limited,0.36,5.75,85,85,38,Consumer Cyclical,Home Improvement Retail
HKXCY,Hong Kong Exchanges and Clearing Limited,-1.25,-10.2,0,0,27,Financial Services,Financial Data & Stock Exchanges
FIX,"Comfort Systems USA, Inc.",0.44,-5.1,38,40,95,Industrials,Engineering & Construction
MFC,Manulife Financial Corporation,0.46,-1.92,72,67,68,Finance,Life Insurance
MQBKY,Macquarie Group Limited,0.04,-2.33,3,14,68,Financial Services,Capital Markets
TEL,TE Connectivity plc,-3.31,0.1,47,38,43,Technology,Electronic Components
APD,"Air Products and Chemicals, Inc.",-1.98,-6.31,15,22,41,Basic Materials,Major Chemicals
RSG,"Republic Services, Inc.",-2.43,2.45,44,44,21,Utilities,Environmental Services
STMEF,STMicroelectronics N.V.,0.0,21.45,67,71,96,Technology,Semiconductors
WPM,Wheaton Precious Metals Corp.,-1.17,-17.15,0,0,36,Basic Materials,Precious Metals
TFC,Truist Financial Corporation,-0.75,-0.57,87,76,55,Finance,Major Banks
CRWV,"CoreWeave, Inc.",1.97,-10.32,9,4,64,Technology,Computer Software: Prepackaged Software
D,"Dominion Energy, Inc.",-2.06,6.93,64,53,58,Utilities,Electric Utilities: Central
LHX,"L3Harris Technologies, Inc.",-1.86,1.23,42,48,41,Industrials,Industrial Machinery/Components
TER,"Teradyne, Inc.",4.68,4.19,67,72,96,Industrials,Electrical Products
CRARY,Crédit Agricole S.A.,0.43,0.86,100,75,48,Financial Services,Banks - Regional
GWW,"W.W. Grainger, Inc.",0.35,5.96,100,87,72,Industrials,Office Equipment/Supplies/Services
RELX,RELX PLC,-1.79,2.8,83,73,16,Consumer Discretionary,Business Services
MPNGY,Meituan,-3.02,-9.61,17,18,10,Consumer Cyclical,Internet Retail
TGT,Target Corporation,1.14,-0.09,61,51,72,Consumer Discretionary,Department/Specialty Retail Stores
THLLY,Thales S.A.,0.17,0.64,69,76,31,Industrials,Aerospace & Defense
O,Realty Income Corporation,-1.36,-2.66,46,46,41,Real Estate,Real Estate Investment Trusts
RLXXF,RELX PLC,-1.42,2.78,87,78,17,Industrials,Specialty Business Services
THLEF,Thales S.A.,0.57,-1.98,79,84,28,Industrials,Aerospace & Defense
SSUMF,Sumitomo Corporation,0.0,-7.12,13,18,82,Industrials,Conglomerates
STRF,Strategy Inc,2.02,-6.19,20,24,29,Technology,Computer Software: Prepackaged Software
STRK,Strategy Inc,3.41,-13.9,17,16,13,Technology,Computer Software: Prepackaged Software
ANFGF,Antofagasta plc,0.65,3.0,54,49,86,Basic Materials,Copper
