ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.06,11.02,100,93,51,Technology,Semiconductors
AAPL,Apple Inc,0.22,-8.25,4,2,56,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-5.94,5.98,0,0,46,Technology,Semiconductors
META,Meta Platforms Inc,-0.86,-8.69,23,13,17,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,6.5,3.76,49,41,96,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-0.22,6.16,81,69,91,Technology,Semiconductor Equipment & Materials
XOM,XOM,0.94,8.65,52,30,69,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,2.45,-5.38,16,14,11,Communication Services,Internet Content & Information
MA,MA,0.4,4.73,32,25,48,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-1.38,6.08,94,91,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-2.78,31.47,91,90,61,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,1.16,6.73,73,49,64,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-5.12,-4.24,34,22,94,Technology,Semiconductors
KO,KO,0.33,7.54,27,23,62,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.75,5.66,24,21,60,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-2.68,1.99,29,24,55,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.16,2.93,5,1,32,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,12.04,7.8,73,67,11,Consumer Cyclical,Internet Retail
CYATY,CYATY,-1.64,6.47,26,12,31,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.18,7.29,24,23,46,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-3.36,9.52,53,40,66,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.39,6.35,82,76,7,Communication Services,Telecom Services
NVS,Novartis AG,-0.55,-1.87,0,0,48,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,0.0,-6.27,65,63,56,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,6.13,41,34,64,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.0,3.72,10,13,54,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-2.7,-4.24,46,36,89,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-0.05,5.72,15,14,20,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.09,2.93,3,8,37,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,2.23,6.37,82,64,52,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-2.96,7.13,82,80,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-0.52,2.88,44,38,78,Energy,Coal Mining
AXP,American Express Company,-0.34,-5.28,7,0,41,Finance,Finance: Consumer Services
SAP,SAP SE,-0.63,28.66,94,91,40,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,0.89,-25.7,7,6,4,Technology,Computer Software: Programming Data Processing
ADI,ADI,2.16,3.74,60,48,76,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,0.87,-3.79,8,7,10,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.89,-0.69,0,0,30,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",0.12,2.68,17,8,22,Consumer Staples,Beverages (Production/Distribution)
