ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.02,2.69,75,71,50,Technology,Semiconductors
AAPL,Apple Inc,-1.09,-3.08,0,0,57,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-1.5,6.93,76,80,58,Technology,Semiconductors
META,Meta Platforms Inc,0.48,-9.41,24,23,18,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,1.01,-13.47,18,8,95,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-0.06,-0.83,33,19,89,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,0.01,10.14,68,59,72,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-3.32,3.99,36,32,15,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.31,4.35,28,34,44,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,1.64,-10.02,59,61,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,1.87,34.75,100,100,59,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.9,8.2,64,56,64,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",0.67,-11.77,49,47,95,Technology,Semiconductors
KO,The Coca-Cola Company,-0.45,4.09,23,28,63,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.41,12.88,67,61,72,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,4.29,11.63,76,65,71,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-1.01,5.09,15,21,36,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,2.04,22.47,100,99,19,Consumer Cyclical,Internet Retail
CYATY,CYATY,1.88,7.93,57,61,35,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.62,7.63,31,33,47,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,4.46,11.43,72,64,70,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.5,-11.94,46,45,6,Communication Services,Telecom Services
NVS,Novartis AG,-1.39,2.83,10,17,60,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,2.09,-10.65,49,48,46,Communication Services,Telecom Services
NVSEF,Novartis AG,4.28,6.13,48,45,65,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-0.89,3.1,11,21,53,Financial Services,Banks - Diversified
KLAC,KLA Corporation,4.01,-12.98,42,37,89,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,0.91,7.62,47,44,23,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-2.27,4.16,22,33,41,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.32,4.23,61,59,48,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",5.82,16.57,100,100,96,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-0.65,6.72,96,96,83,Energy,Coal Mining
AXP,American Express Company,0.58,-4.01,9,10,41,Finance,Finance: Consumer Services
SAP,SAP SE,0.54,35.44,100,100,34,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-2.25,-23.45,1,0,5,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.36,-1.9,56,60,78,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,0.63,-0.89,46,46,13,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.62,3.14,8,22,39,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",0.49,2.19,8,14,22,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",0.68,13.29,100,100,70,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-0.02,-3.72,54,30,67,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-0.9,8.25,93,89,72,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,0.89,13.28,94,78,72,Industrials,Industrial Machinery/Components
