ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,0.16,-12.86,1,0,65,Technology,Semiconductors
AAPL,Apple Inc,-1.52,-2.37,0,0,68,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-0.91,-13.12,2,0,63,Technology,Semiconductors
META,Meta Platforms Inc,-0.26,-8.32,0,0,16,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,4.73,13.76,81,86,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-0.48,18.79,95,95,92,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,0.28,-3.12,21,20,62,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-2.37,-1.99,59,53,11,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,0.71,0.01,59,55,21,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,1.18,22.62,100,100,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-2.36,-4.29,0,0,12,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.75,1.23,41,36,59,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",2.64,28.92,100,100,96,Technology,Semiconductors
KO,The Coca-Cola Company,0.11,2.7,72,64,59,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,0.58,0.7,73,68,57,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,1.4,-0.8,43,42,46,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,2.38,-0.1,92,78,60,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-2.25,-23.58,0,2,14,Consumer Cyclical,Internet Retail
CYATY,CYATY,0.09,-1.64,25,28,50,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,2.73,1.1,100,88,60,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,-5.13,59,58,55,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,0.76,17.89,41,40,44,Communication Services,Telecom Services
NVS,Novartis AG,-0.55,2.2,89,89,60,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,0.74,18.5,42,41,94,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,-0.6,49,49,45,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,2.56,4.94,100,86,68,Financial Services,Banks - Diversified
KLAC,KLA Corporation,5.55,34.64,100,100,95,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,0.0,-6.94,10,5,18,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-1.67,6.75,76,66,49,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.23,-4.13,3,0,58,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",0.03,17.38,72,74,86,Technology,Computer peripheral equipment
BHP,BHP Group Limited,3.2,2.13,98,100,87,Energy,Coal Mining
AXP,American Express Company,2.18,4.05,100,99,39,Finance,Finance: Consumer Services
SAP,SAP SE,0.33,0.0,0,0,6,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,3.8,2.39,14,13,35,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",1.37,-1.84,74,78,87,Technology,Semiconductors
