ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,2.3,6.01,100,100,61,Technology,Semiconductors
AAPL,Apple Inc,-0.56,10.73,83,81,81,Technology,Computer Manufacturing
AVGO,Broadcom Inc,2.67,4.38,95,100,61,Technology,Semiconductors
META,Meta Platforms Inc,-2.58,11.56,61,69,27,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,1.45,6.25,65,93,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,1.43,1.92,35,54,92,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,1.81,10.53,100,100,74,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,0.0,7.93,59,64,14,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-1.17,9.18,64,69,38,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-0.84,-14.01,8,8,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-6.1,6.74,58,61,12,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,1.0,9.66,100,100,68,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-1.88,-5.46,13,13,96,Technology,Semiconductors
KO,The Coca-Cola Company,0.28,2.35,25,62,64,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,1.1,2.68,55,77,57,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,2.46,4.47,60,59,51,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.05,-0.38,69,71,40,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-2.39,10.52,65,65,10,Consumer Cyclical,Internet Retail
CYATY,CYATY,-2.79,-14.07,18,27,26,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.69,1.69,85,85,48,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-0.97,-4.55,14,31,39,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.32,-12.33,23,31,21,Communication Services,Telecom Services
NVS,Novartis AG,-0.51,-0.2,34,52,63,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-2.7,-13.17,11,13,78,Communication Services,Telecom Services
NVSEF,Novartis AG,0.01,2.25,53,61,59,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,1.1,-0.46,81,81,59,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-1.32,-12.19,6,5,92,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,0.89,3.67,100,98,24,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.56,0.6,22,42,43,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,1.56,-0.95,36,52,52,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-2.01,15.25,64,65,94,Technology,Computer peripheral equipment
BHP,BHP Group Limited,1.31,2.78,98,100,82,Energy,Coal Mining
AXP,American Express Company,-0.58,3.53,50,67,48,Finance,Finance: Consumer Services
SAP,SAP SE,-3.62,-3.02,0,18,6,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-3.78,-11.68,0,0,17,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",1.02,-5.04,23,35,81,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,1.25,6.47,100,95,15,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,0.52,5.78,90,86,47,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",0.48,-4.51,14,41,25,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",0.0,1.74,37,55,53,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,0.49,-8.07,13,14,76,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,1.91,-3.45,42,79,68,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,0.57,12.17,63,74,42,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-0.05,5.49,58,78,64,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-6.3,9,23,62,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-0.28,-6.69,16,49,20,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",0.23,-5.44,31,55,48,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,1.02,5.51,100,92,67,Financial Services,Insurance - Diversified
EADSY,Airbus SE,4.51,8.18,95,100,56,Industrials,Aerospace & Defense
