ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,2.63,-10.71,16,8,61,Technology,Semiconductors
AAPL,Apple Inc,2.7,-5.53,30,17,64,Technology,Computer Manufacturing
AVGO,Broadcom Inc,1.42,-17.75,4,0,69,Technology,Semiconductors
META,Meta Platforms Inc,0.12,-6.1,16,8,20,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,7.68,13.87,100,100,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,5.88,20.17,100,100,92,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,0.49,-8.48,0,0,42,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,4.45,3.77,45,32,13,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,0.78,3.71,100,88,28,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,5.46,36.74,100,100,97,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,0.84,-27.38,19,16,9,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-1.61,-10.8,0,0,34,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",4.08,57.8,100,100,97,Technology,Semiconductors
KO,The Coca-Cola Company,-1.67,4.01,57,43,58,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-2.34,2.25,64,53,57,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.56,0.58,68,41,55,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.47,-7.27,0,0,36,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,0.24,-14.81,13,11,8,Consumer Cyclical,Internet Retail
CYATY,CYATY,0.94,-6.3,26,14,55,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-1.82,-5.08,0,0,38,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,1.92,-5.36,28,23,48,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.8,-34.19,2,0,15,Communication Services,Telecom Services
NVS,Novartis AG,-0.55,7.58,86,74,62,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-1.26,-34.38,0,0,88,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,6.15,76,66,53,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-1.86,-4.28,0,0,48,Financial Services,Banks - Diversified
KLAC,KLA Corporation,8.38,55.52,100,100,96,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-1.22,-11.0,6,0,16,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,2.06,-1.92,46,36,48,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,2.86,-1.81,53,38,65,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",2.72,13.49,100,100,93,Technology,Computer peripheral equipment
BHP,BHP Group Limited,1.92,-8.67,11,2,82,Energy,Coal Mining
AXP,American Express Company,-0.77,7.88,79,71,42,Finance,Finance: Consumer Services
SAP,SAP SE,-0.51,-21.42,11,11,6,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,3.3,-16.05,43,41,59,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",1.38,-1.1,4,0,85,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-1.02,-1.27,18,17,14,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,1.01,-1.62,56,38,36,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-2.37,-3.32,0,0,27,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-4.06,3.96,41,36,58,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-0.31,1.59,64,60,86,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,0.68,-12.88,0,0,76,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,-1.0,1.58,60,54,43,Industrials,Industrial Machinery/Components
