ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.98,3.81,65,64,51,Technology,Semiconductors
AAPL,Apple Inc,-0.63,-7.03,18,18,59,Technology,Computer Manufacturing
AVGO,Broadcom Inc,1.21,-3.53,12,12,41,Technology,Semiconductors
META,Meta Platforms Inc,0.75,-7.61,10,10,12,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,0.81,-9.33,35,19,96,Technology,Semiconductors
ASMLF,ASML Holding N.V.,1.6,-1.33,59,58,90,Technology,Semiconductor Equipment & Materials
XOM,XOM,-0.63,5.89,90,84,75,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,1.99,6.32,40,40,13,Communication Services,Internet Content & Information
MA,MA,1.18,7.59,63,54,52,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,1.12,2.88,65,65,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,3.44,46.39,100,100,73,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-0.24,6.3,94,95,70,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-0.78,-8.09,41,32,95,Technology,Semiconductors
KO,KO,0.66,10.76,68,55,69,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,1.48,6.22,93,75,65,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.67,6.87,96,72,58,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.2,6.52,54,51,52,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-4.01,9.68,61,62,14,Consumer Cyclical,Internet Retail
CYATY,CYATY,3.85,6.35,83,69,34,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.38,4.69,54,48,58,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,-1.75,11,9,48,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.55,3.49,60,55,4,Communication Services,Telecom Services
NVS,Novartis AG,1.68,2.48,56,48,57,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-1.43,1.22,52,45,41,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,2.03,60,53,53,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.87,3.31,60,52,62,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-1.01,-12.5,17,2,86,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-0.42,6.58,41,35,22,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-1.45,3.02,20,24,34,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,1.83,6.12,87,70,58,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",2.38,10.53,48,48,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,3.63,15.9,100,100,88,Energy,Coal Mining
AXP,American Express Company,1.46,3.01,22,26,41,Finance,Finance: Consumer Services
SAP,SAP SE,0.73,36.67,100,100,44,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-0.97,-21.99,4,4,3,Technology,Computer Software: Programming Data Processing
ADI,ADI,0.77,0.33,35,21,73,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,0.02,-1.28,38,37,11,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,1.46,-5.87,7,6,32,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc. Common Stock",0.99,5.01,50,43,24,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-2.22,9.55,57,64,68,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,0.28,3.05,43,23,69,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,3.06,17.97,100,100,81,Basic Materials,Metal Mining
TMO,TMO,0.27,10.74,99,99,78,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,1.88,17.51,100,100,82,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,11.28,73,75,69,Basic Materials,Other Industrial Metals & Mining
DIS,DIS,0.43,13.63,100,100,34,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-0.11,-8.59,0,0,20,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.79,5.96,94,66,67,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.2,1.7,0,0,58,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-1.46,5.08,53,51,58,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,0.71,11.92,95,94,29,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-5.54,-6.28,6,7,57,Consumer Cyclical,Apparel Retail
GLW,GLW,-1.06,2.18,47,46,84,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,1.41,31.21,82,85,73,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.08,-3.04,30,29,46,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,0.98,9.62,75,77,81,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,2.01,-9.4,38,28,89,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,0.18,6.64,31,13,61,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-0.73,10.69,41,32,42,Industrials,Conglomerates
WELL,Welltower Inc.,0.77,-4.74,48,44,69,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",0.32,19.5,99,100,27,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,3.28,88,75,43,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,0.78,5.73,90,62,85,Financial Services,Banks - Regional
COP,ConocoPhillips,-0.01,12.9,97,98,79,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-0.78,-1.9,9,14,30,Real Estate,REIT - Industrial
