ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,2.54,0.93,57,45,69,Technology,Semiconductors
AAPL,Apple Inc,1.38,6.37,100,96,79,Technology,Computer Manufacturing
AVGO,Broadcom Inc,2.29,-4.19,20,7,31,Technology,Semiconductors
META,Meta Platforms Inc,1.34,24.96,100,98,56,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,6.36,16.87,100,100,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,2.14,-7.51,15,7,78,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,-0.03,-0.91,54,46,79,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-0.2,-4.26,14,3,12,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.36,-1.39,0,0,55,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,0.03,-12.33,0,0,83,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,1.09,0.6,51,46,69,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.01,2.82,65,56,80,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",0.49,-15.79,0,0,85,Technology,Semiconductors
KO,The Coca-Cola Company,0.22,-1.95,30,17,73,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-0.94,-6.13,36,28,65,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,4.62,-2.49,35,28,63,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.05,1.71,41,29,66,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-1.45,-16.25,0,0,12,Consumer Cyclical,Internet Retail
CYATY,"Contemporary Amperex Technology Co., Limited",2.22,-19.25,4,2,8,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,1.19,6.53,71,62,76,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,5.36,49,42,72,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.92,27.36,88,87,19,Communication Services,Telecom Services
NVS,Novartis AG,1.6,-12.1,16,13,39,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,7.2,27.56,91,90,86,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,-11.21,25,20,44,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,1.01,10.25,82,75,82,Financial Services,Banks - Diversified
KLAC,KLA Corporation,0.97,-9.77,0,0,63,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,0.62,3.32,27,16,35,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-2.35,-1.18,23,13,39,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,2.17,-5.17,8,3,52,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-0.16,4.25,91,86,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,2.88,-4.16,14,8,82,Energy,Coal Mining
AXP,American Express Company,-0.4,-8.45,0,0,24,Finance,Finance: Consumer Services
SAP,SAP SE,0.22,-0.9,57,45,62,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-1.52,3.48,64,53,3,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.17,-2.55,42,27,66,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-1.32,-14.82,0,0,6,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,2.5,-3.98,22,11,36,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.51,-5.25,0,0,25,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-0.02,-10.67,0,0,34,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,2.71,-3.92,57,42,61,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,2.35,-2.39,12,6,75,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,1.53,7.38,100,98,87,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,0.91,-13.65,5,2,72,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,2.87,4.14,44,34,79,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-1.53,-1.48,17,14,39,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",3.02,-12.42,14,9,12,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.9,1.37,65,46,76,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.55,-7.71,0,0,48,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,4.29,-7.23,44,38,49,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-1.99,-4.81,7,5,38,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-2.69,-16.08,5,0,46,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,2.52,-2.87,17,11,82,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-1.05,-12.27,7,6,41,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",1.99,0.0,100,63,55,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,1.65,-4.04,38,27,71,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,0.0,0.0,0,0,36,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,1.43,-6.77,17,14,54,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",1.92,6.31,100,100,73,Industrials,Conglomerates
WELL,Welltower Inc.,-0.96,-1.47,0,0,74,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",-0.14,-9.19,0,0,20,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,5.08,70,63,63,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,0.32,0.83,48,35,87,Financial Services,Banks - Regional
COP,ConocoPhillips,0.49,2.0,36,30,81,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",0.35,2.29,80,61,34,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",4.57,2.09,71,56,86,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,2.67,4.04,64,49,34,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,-0.51,-19.75,0,0,21,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",-0.97,8.86,60,55,66,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,-0.07,-7.92,18,10,49,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,3.17,2.93,48,40,77,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-0.03,-2.3,2,0,71,Technology,Semiconductors
KYCCF,Keyence Corporation,1.63,-3.34,8,0,73,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,0.87,-7.45,10,5,64,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,-1.31,-13.82,1,0,10,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,-0.55,100,86,53,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,2.06,-5.12,28,22,58,Basic Materials,Gold
ENB,Enbridge Inc.,0.81,-2.99,33,24,31,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,-1.14,-16.57,0,0,92,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,2.16,-0.34,16,4,81,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,-1.19,-7.06,0,0,73,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,-1.58,-3.61,0,0,58,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,0.34,3.89,74,68,36,Consumer Discretionary,Business Services
ENLAY,Enel SpA,1.67,-6.44,22,12,37,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,-0.32,-0.45,24,14,42,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,1.72,6.34,100,94,42,Financial Services,Insurance - Life
BP,BP p.l.c.,0.09,3.86,66,58,75,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,0.71,-9.39,0,0,49,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,-4.57,0.97,60,56,67,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,1.08,2.15,49,37,40,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,1.26,-4.15,3,0,16,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,-0.87,-20.36,0,0,32,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,2.05,100,99,60,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",0.47,12.91,95,88,95,Technology,Computer peripheral equipment
CME,CME Group Inc.,-0.48,2.05,10,0,44,Finance,Investment Bankers/Brokers/Service
FDX,FedEx Corporation,1.38,-6.49,3,0,74,Consumer Discretionary,Air Freight/Delivery Services
SHECY,"Shin-Etsu Chemical Co., Ltd.",-0.11,-5.63,38,23,31,Basic Materials,Chemicals
AXAHY,AXA SA,1.93,0.39,100,75,63,Financial Services,Insurance - Diversified
MDT,Medtronic plc,0.18,-1.44,70,56,56,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CHDRF,Christian Dior SE,0.0,-12.32,15,12,12,Consumer Cyclical,Luxury Goods
ESLOY,EssilorLuxottica Société anonyme,-2.66,-15.25,0,0,4,Healthcare,Medical Instruments & Supplies
ITOCF,ITOCHU Corporation,6.42,26.0,100,100,16,Industrials,Conglomerates
MITSY,"Mitsui & Co., Ltd.",0.61,11.19,95,90,60,Industrials,Conglomerates
SBKFF,State Bank of India,0.0,-2.91,31,11,31,Financial Services,Banks - Regional
INGVF,ING Groep N.V.,0.24,1.57,91,83,87,Financial Services,Banks - Diversified
AEM,Agnico Eagle Mines Limited,2.97,-2.84,27,18,70,Basic Materials,Precious Metals
UPS,"United Parcel Service, Inc.",1.42,-2.62,16,12,50,Industrials,Trucking Freight/Courier Services
PROSF,Prosus N.V.,0.0,-4.39,1,0,10,Consumer Cyclical,Internet Retail
ATLPF,Atlas Copco AB (publ),0.0,-8.79,7,0,71,Industrials,Specialty Industrial Machinery
ATLCY,Atlas Copco AB (publ),2.33,-4.98,13,7,55,Industrials,Specialty Industrial Machinery
CMI,Cummins Inc.,-0.69,-13.57,0,0,27,Industrials,Industrial Machinery/Components
MGCLY,"Midea Group Co., Ltd.",1.12,2.11,70,47,71,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ADP,"Automatic Data Processing, Inc.",-0.35,-1.17,44,38,69,Industrials,Diversified Commercial Services
ING,ING Groep N.V.,1.54,6.43,90,81,87,Finance,Commercial Banks
BCMXY,"Bank of Communications Co., Ltd.",0.0,-3.22,50,41,55,Financial Services,Banks - Diversified
AMT,American Tower Corporation,-0.46,0.62,50,31,31,Real Estate,Real Estate Investment Trusts
SNPMF,China Petroleum & Chemical Corporation,3.39,10.91,75,68,58,Energy,Oil & Gas Integrated
MNST,Monster Beverage Corporation,-0.13,-6.16,28,24,64,Consumer Staples,Beverages (Production/Distribution)
NET,"Cloudflare, Inc.",2.86,14.41,100,100,92,Technology,Computer Software: Prepackaged Software
USB,U.S. Bancorp,0.87,-4.09,0,0,66,Finance,Major Banks
WM,"Waste Management, Inc.",-0.31,-4.8,3,0,33,Utilities,Environmental Services
BCLYF,Barclays PLC,-4.1,-9.93,0,0,49,Financial Services,Banks - Diversified
AMXOF,"América Móvil, S.A.B. de C.V.",3.42,2.54,100,97,88,Communication Services,Telecom Services
OVCHY,Oversea-Chinese Banking Corporation Limited,0.72,0.82,40,24,93,Financial Services,Banks - Regional
NABZY,National Australia Bank Limited,3.85,1.23,100,74,38,Financial Services,Banks - Diversified
CHGCY,"Chugai Pharmaceutical Co., Ltd.",4.19,-3.17,52,42,15,Healthcare,Drug Manufacturers - General
