ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,6.26,13.06,56,39,76,Technology,Semiconductors
AAPL,Apple Inc,-1.84,9.44,64,10,72,Technology,Computer Manufacturing
AVGO,Broadcom Inc,2.95,9.18,100,85,85,Technology,Semiconductors
META,Meta Platforms Inc,-5.07,-1.36,0,0,21,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-1.16,41.49,93,91,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,1.99,14.45,92,73,89,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,2.84,-1.54,17,13,69,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,1.26,-6.08,5,3,9,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,0.26,-0.04,0,0,21,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-0.33,23.53,83,74,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,2.63,11.51,100,98,54,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,1.85,-1.63,14,9,64,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",1.8,17.9,97,86,93,Technology,Semiconductors
KO,The Coca-Cola Company,-0.47,0.08,0,0,50,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-4.16,-1.53,0,0,52,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-0.5,2.78,10,0,47,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.16,-4.07,11,5,57,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-6.25,-10.45,0,0,18,Consumer Cyclical,Internet Retail
CYATY,CYATY,1.65,21.37,100,100,68,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.09,-4.37,0,0,55,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,5.66,-4.27,28,21,62,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,18.91,65.34,100,100,77,Communication Services,Telecom Services
NVS,Novartis AG,-2.99,-0.61,0,0,53,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,21.27,61.67,100,100,96,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,-1.5,0,0,46,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.06,2.28,14,3,61,Financial Services,Banks - Diversified
KLAC,KLA Corporation,0.95,12.53,60,48,91,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,0.0,-0.26,6,0,22,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,1.51,3.61,88,51,43,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,3.22,6.88,61,32,64,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",6.67,65.94,100,100,91,Technology,Computer peripheral equipment
BHP,BHP Group Limited,2.6,15.38,85,63,85,Energy,Coal Mining
AXP,American Express Company,-0.93,-1.92,0,0,34,Finance,Finance: Consumer Services
SAP,SAP SE,7.88,16.84,100,100,15,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,0.1,33.41,99,98,78,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-2.7,1.26,21,7,84,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-1.75,-2.46,0,0,8,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.68,-6.91,14,5,42,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-1.85,-10.09,0,0,29,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-3.36,0.89,27,13,47,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-0.03,4.16,31,10,83,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,2.42,8.33,46,22,85,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,0.31,5.29,100,70,37,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-2.27,0.54,0,0,38,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,4.44,20,0,83,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,1.0,-0.22,7,3,29,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-1.29,-2.28,25,4,46,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-1.47,0.12,0,0,51,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-3.36,-2.78,10,0,34,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-1.48,-11.3,0,0,81,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-0.03,4.13,36,10,28,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",5.4,14.57,100,100,82,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-2.46,11.82,18,1,94,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,4.56,-2.78,71,60,32,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.04,-4.37,0,0,53,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-4.9,4.47,60,42,62,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,0.19,11.04,70,58,90,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-3.26,8.12,67,44,38,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-0.92,5.17,65,42,48,Industrials,Conglomerates
WELL,Welltower Inc.,-3.88,-8.7,0,0,49,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",4.79,-1.8,28,22,19,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,-3.74,0,0,32,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,0.37,7.11,86,45,72,Financial Services,Banks - Regional
COP,ConocoPhillips,1.4,-5.48,8,4,65,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",0.0,0.43,0,0,39,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-1.06,5.37,63,50,70,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,0.18,-0.52,10,2,55,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,1.09,-0.22,60,42,19,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",9.24,49.03,100,100,27,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,-1.49,11.01,81,63,56,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-1.74,39.27,93,91,94,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-1.9,39.61,92,90,94,Technology,Semiconductors
KYCCF,Keyence Corporation,0.36,3.23,34,27,74,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,2.43,-1.5,12,9,93,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,3.32,-12.52,17,13,11,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,1.5,3,0,49,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,-3.98,-11.83,0,0,58,Basic Materials,Gold
ENB,Enbridge Inc.,0.35,1.46,11,0,59,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,-1.84,-12.15,0,0,91,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,-1.48,-0.16,0,0,75,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,-3.9,-5.62,0,0,49,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,-0.4,10.39,39,19,70,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,5.09,9.32,100,93,12,Consumer Discretionary,Business Services
ENLAY,Enel SpA,-1.16,-4.07,0,0,52,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,1.19,-3.33,9,4,15,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,-0.88,-4.69,0,0,50,Financial Services,Insurance - Life
BP,BP p.l.c.,2.56,-6.42,16,10,71,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,-2.53,-6.47,0,0,33,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,4.1,-8.14,20,14,70,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,-0.54,-4.84,0,0,30,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,-7.66,-13.55,0,0,11,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,-1.06,6.73,8,0,70,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,5.25,0,0,71,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",6.65,70.52,100,100,91,Technology,Computer peripheral equipment
CME,CME Group Inc.,-5.77,-10.98,0,0,21,Finance,Investment Bankers/Brokers/Service
FDX,FedEx Corporation,2.02,6.71,100,100,85,Consumer Discretionary,Air Freight/Delivery Services
SHECY,"Shin-Etsu Chemical Co., Ltd.",1.61,8.96,83,61,83,Basic Materials,Chemicals
AXAHY,AXA SA,-0.15,1.3,2,0,44,Financial Services,Insurance - Diversified
MDT,Medtronic plc,0.23,-7.52,0,0,10,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CHDRF,Christian Dior SE,0.0,4.3,69,16,20,Consumer Cyclical,Luxury Goods
ESLOY,EssilorLuxottica Société anonyme,-1.19,-4.41,2,0,5,Healthcare,Medical Instruments & Supplies
ITOCF,ITOCHU Corporation,1.32,-5.04,6,3,1,Industrials,Conglomerates
MITSY,"Mitsui & Co., Ltd.",-4.6,-14.73,0,0,61,Industrials,Conglomerates
SBKFF,State Bank of India,0.0,-15.06,0,0,19,Financial Services,Banks - Regional
INGVF,ING Groep N.V.,0.0,12.31,98,94,76,Financial Services,Banks - Diversified
AEM,Agnico Eagle Mines Limited,-3.36,-3.57,1,0,45,Basic Materials,Precious Metals
UPS,"United Parcel Service, Inc.",2.18,3.06,100,100,58,Industrials,Trucking Freight/Courier Services
PROSF,Prosus N.V.,0.0,-4.86,0,0,12,Consumer Cyclical,Internet Retail
ATLPF,Atlas Copco AB (publ),-3.52,-1.38,2,0,68,Industrials,Specialty Industrial Machinery
ATLCY,Atlas Copco AB (publ),-1.6,-2.18,0,0,50,Industrials,Specialty Industrial Machinery
CMI,Cummins Inc.,-0.48,-1.81,0,0,82,Industrials,Industrial Machinery/Components
MGCLY,MGCLY,4.04,-3.55,37,26,43,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ADP,"Automatic Data Processing, Inc.",5.36,9.12,100,96,25,Industrials,Diversified Commercial Services
ING,ING Groep N.V.,-0.32,8.02,64,12,73,Finance,Commercial Banks
BCMXY,"Bank of Communications Co., Ltd.",0.0,12.27,90,82,61,Financial Services,Banks - Diversified
AMT,American Tower Corporation,0.3,3.26,80,49,33,Real Estate,Real Estate Investment Trusts
SNPMF,China Petroleum & Chemical Corporation,0.0,-9.38,0,0,31,Energy,Oil & Gas Integrated
MNST,Monster Beverage Corporation,1.16,15.53,85,66,71,Consumer Staples,Beverages (Production/Distribution)
NET,"Cloudflare, Inc.",11.99,24.51,100,95,83,Technology,Computer Software: Prepackaged Software
USB,U.S. Bancorp,-2.37,-4.88,0,0,54,Finance,Major Banks
WM,"Waste Management, Inc.",0.5,-7.11,2,0,23,Utilities,Environmental Services
BCLYF,Barclays PLC,-0.16,5.48,90,50,66,Financial Services,Banks - Diversified
AMXOF,"América Móvil, S.A.B. de C.V.",0.0,10.57,44,13,89,Communication Services,Telecom Services
OVCHY,Oversea-Chinese Banking Corporation Limited,0.87,7.3,73,29,77,Financial Services,Banks - Regional
NABZY,National Australia Bank Limited,-0.45,-4.22,2,0,28,Financial Services,Banks - Diversified
