ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-1.33,-7.13,0,0,67,Technology,Semiconductors
AAPL,Apple Inc,-1.1,-1.01,29,30,71,Technology,Computer Manufacturing
AVGO,Broadcom Inc,4.3,-4.42,21,21,73,Technology,Semiconductors
META,Meta Platforms Inc,-5.44,-5.73,3,0,15,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,1.02,23.77,72,76,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,5.36,29.78,100,100,92,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,-0.79,-13.42,13,18,54,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-1.73,-5.74,35,31,10,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-1.66,-1.34,82,68,23,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,1.38,36.97,92,96,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-1.97,-3.42,10,9,12,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-1.4,-9.97,3,11,50,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",4.35,45.89,100,100,96,Technology,Semiconductors
KO,The Coca-Cola Company,-0.44,-1.8,52,45,57,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-0.14,-1.54,62,57,58,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-3.07,-2.65,10,11,43,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-3.23,-3.53,53,46,53,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-3.31,-21.79,0,0,8,Consumer Cyclical,Internet Retail
CYATY,CYATY,-0.84,7.58,51,55,59,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-3.0,-2.31,48,43,52,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,0.96,23,26,43,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.17,26.28,42,41,48,Communication Services,Telecom Services
NVS,Novartis AG,-0.03,0.29,75,74,60,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-0.18,26.65,40,39,93,Communication Services,Telecom Services
NVSEF,Novartis AG,-1.41,1.65,52,48,50,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-3.39,0.48,48,40,62,Financial Services,Banks - Diversified
KLAC,KLA Corporation,0.59,37.16,78,77,94,Technology,Electronic Components
