ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,1.94,5.33,28,23,74,Technology,Semiconductors
AAPL,Apple Inc,0.31,8.35,83,49,72,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-12.59,-1.53,0,0,77,Technology,Semiconductors
META,Meta Platforms Inc,4.24,2.98,66,42,25,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-3.56,24.16,82,84,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,2.39,19.8,100,100,90,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,-0.32,2.95,30,24,72,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,5.28,1.05,85,69,19,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,2.17,-2.06,19,19,18,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-2.12,13.2,86,89,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-6.55,4.63,36,27,26,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-0.72,2.65,27,21,65,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",0.19,17.2,99,100,94,Technology,Semiconductors
KO,The Coca-Cola Company,-2.46,-3.04,0,0,48,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,5.24,-0.12,51,45,58,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-2.5,-2.92,0,0,43,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.0,-2.73,25,18,58,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,2.08,0.74,45,39,36,Consumer Cyclical,Internet Retail
CYATY,CYATY,0.2,16.28,100,100,71,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.23,-4.67,13,10,55,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,5.83,-8.4,32,29,54,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-9.73,18.84,50,49,65,Communication Services,Telecom Services
NVS,Novartis AG,3.3,0.03,44,36,55,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-9.81,18.8,54,52,94,Communication Services,Telecom Services
NVSEF,Novartis AG,-0.18,-2.62,2,7,47,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-0.12,1.27,32,18,63,Financial Services,Banks - Diversified
KLAC,KLA Corporation,0.28,17.48,99,100,93,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,3.61,-3.32,32,30,22,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.58,-2.44,25,15,33,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-1.99,-1.18,54,30,65,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-5.64,52.42,83,80,87,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-2.28,5.28,51,31,85,Energy,Coal Mining
AXP,American Express Company,3.98,-2.91,39,33,34,Finance,Finance: Consumer Services
SAP,SAP SE,3.58,8.09,73,71,11,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-5.75,19.39,73,68,64,Technology,Computer Software: Programming Data Processing
