ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,2.93,3.04,36,67,43,Technology,Semiconductors
AAPL,Apple Inc,-7.35,0.09,0,21,74,Technology,Computer Manufacturing
AVGO,Broadcom Inc,0.37,8.0,67,97,51,Technology,Semiconductors
META,Meta Platforms Inc,3.28,-4.49,11,13,13,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-1.9,-8.05,32,32,96,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-1.08,-7.92,18,12,89,Technology,Semiconductor Equipment & Materials
XOM,XOM,-0.97,13.39,80,77,70,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-3.14,6.57,60,66,15,Communication Services,Internet Content & Information
MA,MA,-0.74,6.43,86,86,51,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-1.58,-16.62,37,42,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,0.65,-4.83,0,22,11,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,2.35,16.33,100,93,67,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",1.18,-15.81,41,46,95,Technology,Semiconductors
KO,KO,-1.02,4.1,62,64,72,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.09,3.07,68,70,69,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-0.44,-2.26,32,42,53,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-3.18,19.11,81,83,57,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-3.56,11.95,70,74,10,Consumer Cyclical,Internet Retail
CYATY,CYATY,-0.1,-7.83,50,78,37,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-1.88,17.02,85,83,60,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,13.73,89,86,57,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.66,-12.58,34,37,8,Communication Services,Telecom Services
NVS,Novartis AG,-1.45,-2.35,51,58,67,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,0.19,-16.15,20,19,44,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,0.18,78,75,68,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-0.74,14.39,90,87,68,Financial Services,Banks - Diversified
KLAC,KLA Corporation,1.38,-22.39,15,13,84,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-1.62,9.77,75,74,26,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-4.29,-0.95,39,56,34,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.68,1.61,99,100,58,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",1.89,-4.66,28,50,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-1.64,1.39,75,82,82,Energy,Coal Mining
AXP,American Express Company,-0.38,-4.46,22,40,39,Finance,Finance: Consumer Services
SAP,SAP SE,1.51,12.93,84,80,19,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-1.97,-24.89,0,1,14,Technology,Computer Software: Programming Data Processing
ADI,ADI,0.2,-2.59,19,0,75,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-1.3,-6.2,0,1,10,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-1.3,11.59,82,86,52,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.46,-3.23,43,51,25,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",0.0,2.1,85,90,64,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-1.38,-6.44,46,64,70,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-0.34,2.57,88,92,73,Basic Materials,Metal Mining
TMO,TMO,-0.43,9.72,80,77,59,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-0.64,2.94,73,72,72,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-1.4,71,70,69,Basic Materials,Other Industrial Metals & Mining
DIS,DIS,0.03,-3.33,33,47,18,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-1.21,2.0,49,56,53,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-0.18,3.93,85,84,72,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-1.17,-0.19,59,63,55,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,8.86,-6.67,48,62,60,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-1.15,7.57,62,65,24,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-2.66,-3.48,35,50,74,Consumer Cyclical,Apparel Retail
GLW,GLW,2.24,-29.75,17,17,86,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-4.29,-1.93,20,25,17,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",3.04,-3.8,51,61,60,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,0.97,1.07,92,100,81,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,-3.53,-23.71,19,19,86,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-0.22,-2.15,68,81,70,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-1.8,13.46,82,85,39,Industrials,Conglomerates
WELL,Welltower Inc.,-0.51,-0.69,21,44,75,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",-0.01,-5.47,49,53,15,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,7.02,69,74,36,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,-1.15,11.82,79,77,85,Financial Services,Banks - Regional
COP,ConocoPhillips,1.22,15.04,94,91,66,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-0.1,-2.75,0,43,35,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",1.97,8.13,100,100,85,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,-1.22,-0.27,31,49,53,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,-0.18,4.52,59,61,38,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",1.05,4.62,71,68,23,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,-0.84,3.87,67,77,78,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,9.41,-16.62,32,35,89,Technology,Semiconductors
IFNNY,Infineon Technologies AG,3.92,-17.35,33,36,89,Technology,Semiconductors
KYCCF,Keyence Corporation,-0.82,-2.88,89,91,73,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,6.18,-19.62,14,16,61,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,1.28,7.49,76,73,12,Technology,EDP Services
ENNPF,Enbridge Inc.,0.3,0.55,63,68,51,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,9.55,17.95,82,88,46,Basic Materials,Gold
ENB,ENB,-1.75,0.7,30,55,58,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,2.09,-6.7,73,83,89,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,-2.14,-3.43,50,67,41,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,0.69,12.35,100,97,81,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,-0.75,0.34,38,53,88,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,1.61,22.25,74,73,9,Consumer Discretionary,Business Services
ENLAY,Enel SpA,-1.49,-0.05,37,60,55,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,-0.87,-8.96,27,46,40,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,-1.89,8.82,77,83,32,Financial Services,Insurance - Life
BP,BP p.l.c.,2.26,20.91,100,100,71,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,1.43,1.42,61,69,65,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,3.64,24.37,100,98,65,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,1.83,3.09,50,67,49,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,-0.31,9.82,59,70,12,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,1.8,4.38,58,74,82,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,0.0,51,64,63,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",4.99,3.65,74,100,96,Technology,Computer peripheral equipment
CME,CME Group Inc.,0.21,13.18,89,84,30,Finance,Investment Bankers/Brokers/Service
FDX,FDX,-0.37,-1.79,0,48,79,Consumer Discretionary,Air Freight/Delivery Services
SHECY,"Shin-Etsu Chemical Co., Ltd.",-2.99,-17.35,3,0,37,Basic Materials,Chemicals
AXAHY,AXA SA,-0.59,3.31,65,67,65,Financial Services,Insurance - Diversified
MDT,MDT,-0.37,2.64,61,63,32,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CHDRF,Christian Dior SE,0.0,-9.59,0,39,20,Consumer Cyclical,Luxury Goods
ESLOY,EssilorLuxottica Société anonyme,0.57,-4.89,32,59,7,Healthcare,Medical Instruments & Supplies
ITOCF,ITOCHU Corporation,-5.18,3.84,42,58,4,Industrials,Conglomerates
MITSY,"Mitsui & Co., Ltd.",-0.17,8.79,90,91,47,Industrials,Conglomerates
SBKFF,State Bank of India,0.0,5.62,92,92,39,Financial Services,Banks - Regional
INGVF,ING Groep N.V.,1.13,8.93,100,100,86,Financial Services,Banks - Diversified
AEM,Agnico Eagle Mines Limited,-3.64,-5.58,50,64,17,Basic Materials,Precious Metals
UPS,UPS,-1.0,-5.82,0,0,50,Industrials,Trucking Freight/Courier Services
PROSF,Prosus N.V.,0.0,-2.44,66,64,11,Consumer Cyclical,Internet Retail
ATLPF,Atlas Copco AB (publ),0.0,0.02,83,79,73,Industrials,Specialty Industrial Machinery
ATLCY,Atlas Copco AB (publ),-0.7,5.71,86,89,64,Industrials,Specialty Industrial Machinery
CMI,Cummins Inc.,0.19,-4.16,25,11,78,Industrials,Industrial Machinery/Components
MGCLY,MGCLY,1.29,17.96,97,89,72,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ADP,"Automatic Data Processing, Inc.",0.98,9.98,68,68,55,Industrials,Diversified Commercial Services
ING,ING,-0.03,8.82,92,95,84,Finance,Commercial Banks
BCMXY,"Bank of Communications Co., Ltd.",0.0,0.0,30,57,30,Financial Services,Banks - Diversified
AMT,American Tower Corporation,-0.63,4.41,54,59,26,Real Estate,Real Estate Investment Trusts
SNPMF,China Petroleum & Chemical Corporation,0.0,6.0,34,43,17,Energy,Oil & Gas Integrated
MNST,Monster Beverage Corporation,-1.3,-1.25,39,50,84,Consumer Staples,Beverages (Production/Distribution)
NET,"Cloudflare, Inc.",-1.56,15.09,84,87,87,Technology,Computer Software: Prepackaged Software
USB,U.S. Bancorp,0.17,2.07,49,61,75,Finance,Major Banks
WM,"Waste Management, Inc.",0.1,-1.67,0,31,39,Utilities,Environmental Services
BCLYF,Barclays PLC,5.26,0.57,54,66,77,Financial Services,Banks - Diversified
AMXOF,"América Móvil, S.A.B. de C.V.",0.0,25.34,72,79,92,Communication Services,Telecom Services
OVCHY,Oversea-Chinese Banking Corporation Limited,0.02,16.78,78,76,92,Financial Services,Banks - Regional
NABZY,National Australia Bank Limited,-1.97,8.26,74,81,44,Financial Services,Banks - Diversified
CHGCY,"Chugai Pharmaceutical Co., Ltd.",-2.44,-7.53,20,37,13,Healthcare,Drug Manufacturers - General
NXPI,NXP Semiconductors N.V.,-6.53,-16.17,0,0,25,Technology,Semiconductors
LLDTF,Lloyds Banking Group plc,0.0,-3.45,4,24,63,Financial Services,Banks - Regional
RACE,Ferrari N.V.,-0.97,2.31,82,85,45,Industrials,Auto Manufacturing
BAESF,BAE Systems plc,2.82,8.01,100,100,51,Industrials,Aerospace & Defense
NTTYY,"NTT, Inc.",-3.27,5.59,59,64,27,Communication Services,Telecom Services
MMM,3M Company,0.12,9.87,74,75,66,Health Care,Medical/Dental Instruments
EPD,Enterprise Products Partners L.P.,1.3,5.08,71,71,64,Utilities,Natural Gas Distribution
MCO,Moody's Corporation,-0.8,-2.47,4,37,33,Finance,Finance: Consumer Services
AMX,"América Móvil, S.A.B. de C.V.",0.12,-0.26,0,56,60,Telecommunications,Telecommunications Equipment
MRSH,"Marsh & McLennan Companies, Inc.",-0.95,6.85,57,61,48,Finance,Specialty Insurers
ENGQF,Engie SA,5.07,0.58,42,46,58,Utilities,Utilities - Diversified
ANZGY,ANZ Group Holdings Limited,-1.84,8.16,74,76,54,Financial Services,Banks - Diversified
SHW,The Sherwin-Williams Company,-1.16,-3.3,62,62,39,Consumer Discretionary,RETAIL: Building Materials
APO,"Apollo Global Management, Inc.",4.44,5.88,98,89,28,Finance,Investment Managers
VLO,Valero Energy Corporation,0.77,17.31,97,100,94,Energy,Integrated oil Companies
CL,CL,-0.33,-3.48,24,47,56,Consumer Discretionary,Package Goods/Cosmetics
ORLY,"O'Reilly Automotive, Inc.",2.28,-1.0,68,67,21,Consumer Discretionary,Auto & Home Supply Stores
B,B,-2.57,-3.87,62,70,57,Basic Materials,Precious Metals
EOG,"EOG Resources, Inc.",2.19,14.54,96,90,75,Energy,Oil & Gas Production
PSX,Phillips 66,0.51,19.99,99,93,90,Energy,Integrated oil Companies
F,F,-1.21,9.88,54,59,74,Industrials,Auto Manufacturing
TRP,TRP,-0.97,1.44,18,51,71,Utilities,Natural Gas Distribution
KMI,KMI,1.64,0.37,39,68,56,Utilities,Natural Gas Distribution
AEP,"American Electric Power Company, Inc.",0.05,-7.7,0,13,46,Utilities,Electric Utilities: Central
CTAS,Cintas Corporation,-1.04,12.82,62,63,53,Industrials,Garments and Clothing
VALE,Vale S.A.,0.47,0.47,96,90,65,Basic Materials,Metal Mining
WBD,"Warner Bros. Discovery, Inc.",3.26,-0.68,43,80,74,Consumer Discretionary,Services-Misc. Amusement & Recreation
MSI,"Motorola Solutions, Inc.",1.14,3.1,79,74,39,Technology,Radio And Television Broadcasting And Communications Equipment
DHLGY,Deutsche Post AG,-0.06,4.75,86,84,83,Industrials,Integrated Freight & Logistics
SPG,SPG,-0.46,1.46,52,58,78,Real Estate,Real Estate Investment Trusts
DPSTF,Deutsche Post AG,0.0,2.6,53,64,77,Industrials,Integrated Freight & Logistics
WFAFY,Wesfarmers Limited,-0.98,3.99,27,60,59,Consumer Cyclical,Home Improvement Retail
HKXCY,Hong Kong Exchanges and Clearing Limited,0.15,10.16,78,76,28,Financial Services,Financial Data & Stock Exchanges
FIX,FIX,1.88,-0.67,58,62,92,Industrials,Engineering & Construction
MFC,Manulife Financial Corporation,-0.25,7.92,86,81,78,Finance,Life Insurance
MQBKY,Macquarie Group Limited,-0.24,1.67,41,61,64,Financial Services,Capital Markets
TEL,TEL,-0.43,4.18,46,57,26,Technology,Electronic Components
APD,APD,-1.77,-6.14,26,55,50,Basic Materials,Major Chemicals
RSG,RSG,-0.37,-3.12,0,27,32,Utilities,Environmental Services
STMEF,STMicroelectronics N.V.,0.0,-22.3,8,5,93,Technology,Semiconductors
WPM,Wheaton Precious Metals Corp.,-3.84,-5.79,49,59,28,Basic Materials,Precious Metals
TFC,Truist Financial Corporation,-0.33,1.69,54,60,55,Finance,Major Banks
CRWV,"CoreWeave, Inc.",-2.88,-12.2,34,36,4,Technology,Computer Software: Prepackaged Software
D,"Dominion Energy, Inc.",-0.8,-0.83,9,44,64,Utilities,Electric Utilities: Central
LHX,"L3Harris Technologies, Inc.",1.9,-8.28,9,18,21,Industrials,Industrial Machinery/Components
TER,TER,0.6,-0.38,82,93,96,Industrials,Electrical Products
CRARY,Crédit Agricole S.A.,2.59,10.14,100,100,73,Financial Services,Banks - Regional
GWW,GWW,1.97,2.92,48,66,81,Industrials,Office Equipment/Supplies/Services
RELX,RELX PLC,-3.25,10.93,49,53,19,Consumer Discretionary,Business Services
MPNGY,Meituan,-0.29,31.25,95,91,28,Consumer Cyclical,Internet Retail
TGT,TGT,-0.01,10.97,80,77,84,Consumer Discretionary,Department/Specialty Retail Stores
THLLY,Thales S.A.,0.91,3.62,90,84,40,Industrials,Aerospace & Defense
O,O,-0.45,0.47,34,51,52,Real Estate,Real Estate Investment Trusts
RLXXF,RELX PLC,-2.89,10.43,50,54,18,Industrials,Specialty Business Services
THLEF,Thales S.A.,-0.14,2.17,83,78,38,Industrials,Aerospace & Defense
SSUMF,Sumitomo Corporation,0.0,-8.1,81,83,1,Industrials,Conglomerates
STRF,Strategy Inc,-3.31,-0.86,9,39,27,Technology,Computer Software: Prepackaged Software
STRK,Strategy Inc,-5.49,-3.09,0,27,8,Technology,Computer Software: Prepackaged Software
ANFGF,Antofagasta plc,-4.7,-4.52,51,58,77,Basic Materials,Copper
MPLX,MPLX LP,1.46,2.26,68,71,60,Energy,Natural Gas Distribution
CMPGF,Compass Group PLC,-1.58,0.16,19,30,36,Consumer Cyclical,Restaurants
FNCTF,Orange S.A.,-9.76,-6.71,20,33,51,Communication Services,Telecom Services
CMPGY,Compass Group PLC,-0.25,-4.41,40,43,43,Consumer Cyclical,Restaurants
FKURF,Fujikura Ltd.,2.92,-29.19,17,16,99,Industrials,Conglomerates
VWAGY,Volkswagen AG,-0.79,2.7,80,77,15,Consumer Cyclical,Auto Manufacturers
DAL,DAL,-1.3,-5.49,56,63,88,Consumer Discretionary,Air Freight/Delivery Services
SCGLY,Société Générale Société anonyme,0.16,5.88,95,97,82,Financial Services,Banks - Regional
MET,"MetLife, Inc.",-0.97,6.74,66,68,77,Finance,Life Insurance
ALL,The Allstate Corporation,-0.49,5.49,62,62,83,Finance,Property-Casualty Insurers
OKE,"ONEOK, Inc.",1.95,3.39,52,73,62,Utilities,Oil & Gas Production
GWLIF,Great-West Lifeco Inc.,1.95,3.41,91,94,90,Financial Services,Insurance - Life
CTVA,"Corteva, Inc.",-11.9,-8.26,0,0,50,Consumer Staples,Farming/Seeds/Milling
BAMXF,Bayerische Motoren Werke Aktiengesellschaft,0.03,-5.1,55,79,5,Consumer Cyclical,Auto Manufacturers
CBRS,Cerebras Systems Inc.,-2.15,-3.0,51,58,3,Technology,Semiconductors
CVE,CVE,-0.43,22.47,94,96,91,Energy,Oil & Gas Production
SDVKF,Sandvik AB (publ),3.56,-8.6,27,51,55,Industrials,Specialty Industrial Machinery
ARGNF,argenx SE,0.0,-3.89,10,43,72,Healthcare,Biotechnology
ARGX,argenx SE,-2.15,-9.14,3,32,60,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BFFAF,BASF SE,-3.22,5.67,54,60,43,Basic Materials,Chemicals
MCHP,Microchip Technology Incorporated,-0.96,-12.23,8,1,29,Technology,Semiconductors
NTDOF,"Nintendo Co., Ltd.",3.71,7.13,79,75,9,Communication Services,Electronic Gaming & Multimedia
SDVKY,Sandvik AB (publ),-0.21,-8.43,38,55,54,Industrials,Specialty Industrial Machinery
EA,EA,0.13,2.27,59,66,55,Consumer Discretionary,Services-Misc. Amusement & Recreation
TTDKF,TDK Corporation,4.84,-19.21,54,62,99,Technology,Electronic Components
CTPCF,CITIC Limited,0.0,0.0,30,57,28,Industrials,Conglomerates
ETR,Entergy Corporation,-0.38,-6.51,0,0,50,Utilities,Electric Utilities: Central
EW,Edwards Lifesciences Corporation,-0.98,-8.8,23,41,44,Health Care,Industrial Specialties
DRPRY,Dr. Ing. h.c. F. Porsche AG,-4.55,-6.4,0,18,33,Consumer Cyclical,Auto Manufacturers
CCJ,CCJ,-2.1,-10.52,8,28,10,Basic Materials,Other Metals and Minerals
TTDKY,TDK Corporation,5.67,-11.93,54,65,78,Technology,Electronic Components
FER,Ferrovial N.V.,-0.03,-3.87,51,90,43,Industrials,Military/Government/Technical
CRZBY,Commerzbank AG,0.23,-0.12,70,85,63,Financial Services,Banks - Regional
