ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,2.27,6.16,100,100,60,Technology,Semiconductors
AAPL,Apple Inc,0.29,-0.63,8,7,65,Technology,Computer Manufacturing
AVGO,Broadcom Inc,1.71,6.95,100,100,70,Technology,Semiconductors
META,Meta Platforms Inc,0.37,-11.52,22,19,17,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-1.21,-13.36,24,14,96,Technology,Semiconductors
ASMLF,ASML Holding N.V.,0.13,-3.48,33,17,91,Technology,Semiconductor Equipment & Materials
XOM,XOM,-1.16,10.2,28,29,67,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,2.28,4.92,74,66,17,Communication Services,Internet Content & Information
MA,MA,-2.26,6.87,27,31,42,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,1.82,-11.13,50,49,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,10.32,35.67,100,100,57,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-1.41,5.76,3,15,55,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",2.21,-10.52,51,51,96,Technology,Semiconductors
KO,KO,0.23,4.26,26,28,65,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,1.94,10.33,77,68,74,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,2.59,2.87,40,39,59,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-1.06,6.93,16,22,39,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,7.07,17.85,93,88,22,Consumer Cyclical,Internet Retail
CYATY,CYATY,0.91,7.51,33,41,30,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.49,8.55,30,33,48,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,6.48,57,51,54,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,6.11,-8.31,51,52,8,Communication Services,Telecom Services
NVS,Novartis AG,1.37,1.48,18,23,64,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-0.73,-9.7,55,56,58,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,-1.13,12,18,58,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-0.66,3.09,10,18,55,Financial Services,Banks - Diversified
KLAC,KLA Corporation,2.53,-14.43,31,27,90,Technology,Electronic Components
