ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,1.97,-0.65,78,86,56,Technology,Semiconductors
AAPL,Apple Inc,0.35,10.35,85,82,81,Technology,Computer Manufacturing
AVGO,Broadcom Inc,2.21,-1.44,66,81,56,Technology,Semiconductors
META,Meta Platforms Inc,-0.32,14.18,74,79,31,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,8.11,-1.31,55,74,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,4.64,-8.75,25,36,91,Technology,Semiconductor Equipment & Materials
XOM,XOM,2.26,9.56,100,100,73,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-4.39,6.44,59,61,14,Communication Services,Internet Content & Information
MA,MA,-1.67,11.38,75,74,40,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,4.97,-21.38,10,9,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-1.62,11.01,88,85,16,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.72,9.15,99,94,68,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",7.39,-11.81,18,18,96,Technology,Semiconductors
KO,KO,-0.18,3.07,16,53,65,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,0.27,4.11,36,54,54,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-0.48,1.97,24,27,47,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-2.98,0.39,67,67,41,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-5.0,9.1,75,72,12,Consumer Cyclical,Internet Retail
CYATY,CYATY,1.78,-15.37,30,37,32,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-1.59,1.91,77,76,48,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,-0.91,22,35,36,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,2.16,-20.85,18,23,21,Communication Services,Telecom Services
NVS,Novartis AG,2.88,3.32,39,52,63,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,6.2,-18.31,23,25,83,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,8.52,52,56,58,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-2.21,0.04,65,69,58,Financial Services,Banks - Diversified
KLAC,KLA Corporation,4.8,-19.17,9,8,92,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,0.22,5.28,90,84,21,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-0.46,-3.94,16,29,40,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.85,-6.55,10,21,46,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-1.87,19.47,73,71,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,3.68,-2.72,79,85,81,Energy,Coal Mining
AXP,American Express Company,-0.32,4.05,58,68,51,Finance,Finance: Consumer Services
SAP,SAP SE,-2.53,3.23,28,48,7,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,0.96,-8.67,1,0,20,Technology,Computer Software: Programming Data Processing
ADI,ADI,2.78,-14.07,14,20,80,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,3.49,4.26,83,76,15,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.04,4.02,83,78,44,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.34,-4.06,7,32,25,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",3.67,-4.12,35,49,52,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,1.32,-11.16,8,0,74,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,1.66,-8.87,17,39,66,Basic Materials,Metal Mining
TMO,TMO,-0.53,12.81,71,72,41,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,0.57,6.24,57,75,64,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-9.99,8,17,62,Basic Materials,Other Industrial Metals & Mining
DIS,DIS,-0.28,-5.44,14,37,20,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-0.42,-5.56,29,49,50,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.48,3.95,76,73,65,Financial Services,Insurance - Diversified
EADSY,Airbus SE,4.37,5.19,40,63,45,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,5.92,-4.49,72,79,76,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-1.65,2.05,80,79,24,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",6.72,-6.05,44,45,81,Consumer Cyclical,Apparel Retail
GLW,GLW,6.08,-22.6,8,7,93,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-1.16,13.94,84,81,19,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.87,0.66,38,65,64,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,2.7,-0.85,19,16,66,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,3.64,-15.29,12,10,94,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,1.68,-1.1,12,24,51,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",1.37,-1.99,82,90,29,Industrials,Conglomerates
WELL,Welltower Inc.,0.62,16.51,98,91,82,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",-0.86,0.17,7,32,17,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,12.55,93,88,39,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,0.08,8.74,92,87,83,Financial Services,Banks - Regional
COP,ConocoPhillips,1.57,7.11,100,98,69,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-0.06,-1.7,9,43,40,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",5.8,3.47,100,100,79,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,0.32,5.96,82,85,66,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,-0.03,6.93,51,66,22,Consumer Discretionary,Transportation Services
