ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-4.13,-6.99,0,0,64,Technology,Semiconductors
AAPL,Apple Inc,-0.91,-4.7,32,36,68,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-3.06,-8.06,12,13,69,Technology,Semiconductors
META,Meta Platforms Inc,-0.29,-7.79,10,22,16,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-5.76,11.2,72,80,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-9.19,8.54,59,66,90,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,0.91,-9.81,25,31,50,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-1.38,-2.7,18,18,10,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,0.82,-2.1,78,69,23,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-9.33,21.69,68,73,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-2.34,-14.74,0,3,6,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.53,-8.07,25,30,46,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-8.48,35.57,77,82,96,Technology,Semiconductors
KO,The Coca-Cola Company,0.98,-0.8,61,56,59,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,2.5,-5.61,70,65,58,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.0,-9.28,35,41,49,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.83,-2.87,46,51,51,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-3.65,-21.77,0,0,13,Consumer Cyclical,Internet Retail
CYATY,CYATY,-4.26,1.84,59,66,58,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.91,-0.85,63,60,54,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,2.8,-6.78,73,68,56,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-8.52,-2.54,6,2,32,Communication Services,Telecom Services
NVS,Novartis AG,2.99,0.9,100,100,63,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-8.46,-3.55,5,2,92,Communication Services,Telecom Services
NVSEF,Novartis AG,6.14,2.65,100,100,56,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,1.6,3.32,74,66,64,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-9.17,29.47,74,79,94,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,2.46,-10.46,31,41,18,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-3.98,2.1,28,32,39,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-4.18,0.92,54,58,65,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",1.58,11.64,99,100,88,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-4.12,-2.78,0,0,84,Energy,Coal Mining
AXP,American Express Company,-0.09,8.34,99,100,44,Finance,Finance: Consumer Services
SAP,SAP SE,2.59,-12.83,14,20,6,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-0.5,-3.04,4,10,31,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-8.58,2.85,36,47,86,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-0.85,-2.67,20,28,12,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-1.16,-3.59,68,77,33,Financial Services,Banks - Diversified
