ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
CYRBY,Cyrela Brazil Realty S.A. Empreendimentos e Participações,-6.76,6.06,55,55,18,Consumer Cyclical,Residential Construction
ADDLF,AddLife AB (publ),0.0,0.0,70,59,3,Healthcare,Medical Instruments & Supplies
RBTEF,Robertet SA,0.0,0.0,70,59,21,Basic Materials,Chemicals
RBSTF,"Robosense Technology Co., Ltd",-7.05,-21.31,6,3,2,,
AMRC,"Ameresco, Inc.",-3.45,4.98,15,13,5,Consumer Discretionary,Engineering & Construction
NUV,"Nuveen Municipal Value Fund, Inc.",0.11,-0.41,77,68,38,Finance,Trusts Except Educational Religious and Charitable
PRKS,United Parks & Resorts Inc.,-5.84,-10.35,0,0,36,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
WTSHF,Westshore Terminals Investment Corporation,-0.73,3.62,59,58,83,Industrials,Marine Shipping
HMDCF,HUTCHMED (China) Limited,0.0,0.0,70,59,9,Healthcare,Drug Manufacturers - Specialty & Generic
NAC,Nuveen California Quality Municipal Income Fund,-0.68,-0.01,3,34,39,Finance,Investment Managers
SONO,"Sonos, Inc.",1.96,-1.08,44,46,31,Consumer Staples,Consumer Electronics/Appliances
LKFT,Lakefront Biotherapeutics NV,-3.19,4.74,67,63,21,Health Care,Biotechnology: Pharmaceutical Preparations
ZSHGY,Zhongsheng Group Holdings Limited,10.92,-6.67,46,45,2,Consumer Cyclical,Auto & Truck Dealerships
OXFYY,Oxford Nanopore Technologies plc,0.0,64.3,100,100,89,Healthcare,Biotechnology
ASTH,"Astrana Health, Inc.",-0.78,7.17,65,67,85,Consumer Discretionary,Professional Services
BVENY,Brava Energia S.A.,0.0,-8.06,6,6,9,Energy,Oil & Gas E&P
SMA,"SmartStop Self Storage REIT, Inc.",-2.76,-3.19,0,0,37,Real Estate,Real Estate Investment Trusts
SURRY,Sun Art Retail Group Limited,0.0,26.5,99,96,7,Consumer Cyclical,Department Stores
SGHIF,Shanghai Industrial Holdings Limited,0.0,16.44,77,74,35,Industrials,Conglomerates
SAM,"The Boston Beer Company, Inc.",-2.8,-2.94,0,0,18,Consumer Staples,Beverages (Production/Distribution)
ITMPF,ITM Power Plc,-4.14,-1.42,20,19,57,Industrials,Specialty Industrial Machinery
KNEVF,Kinnevik AB,0.0,26.06,100,100,17,Financial Services,Asset Management
NRIX,"Nurix Therapeutics, Inc.",-4.07,11.07,54,50,95,Health Care,Biotechnology: Pharmaceutical Preparations
ARCO,Arcos Dorados Holdings Inc.,-0.25,-3.06,30,29,36,Consumer Discretionary,Restaurants
LAC,Lithium Americas Corp.,-2.52,7.67,31,33,4,Basic Materials,Metal Mining
TRVG,trivago N.V.,1.96,8.52,100,98,96,Technology,EDP Services
TINLF,Teijin Limited,0.0,0.0,70,59,1,Industrials,Conglomerates
SPB,"Spectrum Brands Holdings, Inc.",-2.47,-2.25,3,10,80,Miscellaneous,Industrial Machinery/Components
ONTTF,Oxford Nanopore Technologies plc,-2.97,59.09,94,94,77,Healthcare,Biotechnology
PLPC,Preformed Line Products Company,-4.78,12.29,33,30,93,Industrials,Water Sewer Pipeline Comm & Power Line Construction
NVAX,"Novavax, Inc.",1.19,26.45,95,92,46,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NMRSF,"Namura Shipbuilding Co., Ltd.",0.37,24.2,100,100,99,Industrials,Aerospace & Defense
RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",-1.22,-2.48,0,5,34,Finance,Trusts Except Educational Religious and Charitable
SKWD,"Skyward Specialty Insurance Group, Inc.",-0.42,-4.24,13,11,76,Finance,Property-Casualty Insurers
HUPHY,Hutchison Port Holdings Trust,0.0,-14.63,7,10,9,Industrials,Marine Shipping
NKRKY,Nokian Renkaat Oyj,1.28,7.85,87,83,95,Consumer Cyclical,Auto Parts
MBC,"MasterBrand, Inc.",-4.73,0.0,0,0,10,Consumer Discretionary,Home Furnishings
BOBS,"Bob's Discount Furniture, Inc.",-1.35,0.96,0,0,44,Consumer Discretionary,Other Specialty Stores
NPPNY,"Nippon Shinyaku Co., Ltd.",0.0,-5.89,57,55,23,Healthcare,Drug Manufacturers - Specialty & Generic
ASCLF,Ascletis Pharma Inc.,0.0,21.5,79,86,5,Healthcare,Biotechnology
GTBIF,Green Thumb Industries Inc.,2.25,8.87,100,100,47,Healthcare,Drug Manufacturers - Specialty & Generic
ELVR,Elevra Lithium Limited,0.36,16.64,35,35,84,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
LOB,"Live Oak Bancshares, Inc.",-1.48,-7.97,0,0,51,Finance,Major Banks
KRP,"Kimbell Royalty Partners, LP",-1.84,3.07,63,57,62,Energy,Oil & Gas Production
AGRO,Adecoagro S.A.,6.45,14.14,100,98,71,Consumer Staples,Farming/Seeds/Milling
SGRY,"Surgery Partners, Inc.",-0.29,-9.81,12,10,15,Health Care,Hospital/Nursing Management
GLOB,Globant S.A.,1.34,11.23,100,100,10,Technology,EDP Services
PAYO,Payoneer Global Inc.,-0.28,-0.84,46,41,84,Consumer Discretionary,Business Services
STGW,Stagwell Inc.,-2.25,2.72,17,19,91,Consumer Discretionary,Advertising
STRA,"Strategic Education, Inc.",-3.2,1.02,50,48,48,Real Estate,Other Consumer Services
VLXGF,Volex plc,0.0,22.01,92,89,82,Industrials,Electrical Equipment & Parts
PEB,Pebblebrook Hotel Trust,-2.0,-6.55,37,34,87,Real Estate,Real Estate Investment Trusts
CNXC,Concentrix Corporation,7.0,22.36,100,100,20,Technology,Computer Software: Prepackaged Software
MTASF,Montana Aerospace AG,0.0,5.37,91,80,49,Industrials,Aerospace & Defense
MQ,"Marqeta, Inc.",-0.3,-8.01,42,47,16,Technology,Computer Software: Prepackaged Software
LPG,Dorian LPG Ltd.,0.52,8.92,83,78,93,Consumer Discretionary,Marine Transportation
TILE,"Interface, Inc.",0.08,10.68,72,71,82,Consumer Discretionary,Home Furnishings
NVRI,Enviri Corporation,-0.85,0.45,65,65,86,Miscellaneous,Diversified Commercial Services
ADUS,Addus HomeCare Corporation,-2.83,-0.7,20,21,57,Health Care,Medical/Nursing Services
HTZ,"Hertz Global Holdings, Inc.",6.07,48.37,60,61,1,Consumer Discretionary,Rental/Leasing Companies
UFPT,"UFP Technologies, Inc.",-0.67,16.94,44,42,86,Health Care,Medical/Dental Instruments
VCEL,Vericel Corporation,-3.11,-13.19,0,0,57,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TFIN,"Triumph Financial, Inc.",-0.93,-6.16,0,0,61,Finance,Major Banks
TSHA,"Taysha Gene Therapies, Inc.",-4.53,-2.9,0,0,80,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OPRA,Opera Limited,-1.99,-1.44,50,50,71,Technology,Computer Software: Prepackaged Software
STEW,"SRH Total Return Fund, Inc.",-0.27,-0.86,38,52,47,Finance,Investment Managers
PAEXY,Parex Resources Inc.,0.0,5.1,95,89,45,Energy,Oil & Gas E&P
NUVB,Nuvation Bio Inc.,-4.72,5.21,53,53,88,Health Care,Biotechnology: Pharmaceutical Preparations
VPG,"Vishay Precision Group, Inc.",-6.66,-32.85,0,0,78,Technology,Electrical Products
PMREF,Primaris Real Estate Investment Trust,-1.72,-6.48,0,3,79,Real Estate,REIT - Retail
