ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,0.57,-5.6,28,26,60,Technology,Semiconductors
AAPL,Apple Inc,-0.52,8.43,99,100,78,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-1.58,-13.55,0,0,22,Technology,Semiconductors
META,Meta Platforms Inc,0.7,17.8,100,100,49,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,2.19,-0.36,81,87,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-0.39,-15.37,1,3,78,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,2.57,4.87,100,100,84,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,2.6,-2.75,43,47,10,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.2,1.96,30,38,58,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-0.96,-21.22,0,0,85,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-0.43,0.01,37,42,62,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,2.64,8.37,100,100,84,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-0.72,-21.24,0,0,87,Technology,Semiconductors
KO,The Coca-Cola Company,-0.12,2.6,57,55,74,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,0.27,0.62,48,50,66,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.0,-3.02,11,15,56,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-1.51,7.98,63,62,61,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-5.3,-10.69,18,16,11,Consumer Cyclical,Internet Retail
CYATY,"Contemporary Amperex Technology Co., Limited",-6.14,-20.22,0,0,10,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-3.2,8.17,74,77,73,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-0.84,0.85,56,60,70,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,9.39,11.07,78,80,15,Communication Services,Telecom Services
NVS,Novartis AG,-0.27,-8.78,11,14,36,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,9.36,10.57,76,78,78,Communication Services,Telecom Services
NVSEF,Novartis AG,5.42,-2.65,28,28,42,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-2.27,12.54,87,88,80,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-0.63,-18.34,0,0,61,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-4.12,2.57,60,62,39,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.53,-0.11,42,48,38,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.83,-7.99,10,14,53,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",0.31,-0.18,96,99,96,Technology,Computer peripheral equipment
BHP,BHP Group Limited,0.04,-1.98,4,5,78,Energy,Coal Mining
AXP,American Express Company,-1.02,-3.5,32,40,33,Finance,Finance: Consumer Services
SAP,SAP SE,-1.2,3.77,82,83,59,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-0.83,6.24,97,98,3,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.09,-7.13,46,49,63,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-4.56,-11.77,0,0,6,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-1.31,-5.39,0,6,35,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.62,-0.93,6,14,25,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-2.23,-3.79,10,16,43,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,1.35,-8.3,24,25,58,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-0.39,0.05,18,21,72,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,4.61,9.63,100,100,84,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-1.53,-9.9,3,5,68,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,1.55,1.24,26,27,76,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-2.0,2.82,52,53,42,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-1.1,-17.4,0,2,11,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-0.1,1.22,56,63,74,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.41,-9.11,2,5,52,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,0.88,-17.68,9,10,43,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-0.21,1.24,77,75,40,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",3.81,-10.94,22,23,50,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-0.02,-16.96,4,4,74,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-3.01,-12.64,15,19,39,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",1.23,-1.28,51,49,51,Utilities,Utilities - Diversified
