ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-3.52,-0.65,52,78,58,Technology,Semiconductors
AAPL,Apple Inc,0.63,7.33,100,100,78,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-3.98,-0.24,43,68,63,Technology,Semiconductors
META,Meta Platforms Inc,-1.86,15.64,93,100,34,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-4.21,9.41,35,59,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-2.73,-7.98,1,0,90,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,4.05,-1.43,66,95,62,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-2.04,-2.15,64,73,14,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,2.08,10.71,93,100,36,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-5.83,-8.93,3,3,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,2.56,-0.79,82,83,19,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,3.29,-1.95,68,89,58,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-4.5,4.12,12,14,96,Technology,Semiconductors
KO,The Coca-Cola Company,0.91,2.74,87,99,69,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-2.7,-1.66,27,56,52,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-3.9,-0.18,14,52,47,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.8,-6.83,30,44,40,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-1.82,-9.99,54,62,11,Consumer Cyclical,Internet Retail
CYATY,CYATY,1.49,-11.75,8,14,26,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.77,-3.78,36,58,45,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,2.78,2.94,93,100,63,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-2.36,-13.64,30,37,49,Communication Services,Telecom Services
NVS,Novartis AG,-0.44,-0.36,44,65,58,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-3.28,-13.33,23,29,90,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,6.05,62,72,56,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.12,-3.19,43,63,59,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-4.0,-7.84,6,7,93,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,2.19,-0.73,68,79,20,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-0.2,-7.18,5,20,40,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.98,2.13,22,49,56,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",1.35,18.16,66,73,94,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-0.38,-7.53,19,25,80,Energy,Coal Mining
AXP,American Express Company,1.1,11.59,98,100,51,Finance,Finance: Consumer Services
SAP,SAP SE,1.34,-2.24,60,83,8,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-12.65,-7.46,0,0,35,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-2.44,-6.34,10,18,82,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,1.53,-0.56,36,58,13,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.25,4.57,100,100,37,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",0.81,-3.65,25,52,33,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-1.38,-2.78,0,26,49,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,1.97,3.62,32,68,84,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-0.76,-13.31,4,11,66,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,0.28,11.22,100,100,45,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,-0.81,1.8,58,73,61,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,-6.3,-12.52,0,0,65,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,0.4,-3.59,11,31,21,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-0.54,-10.58,2,21,41,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-0.6,7.13,86,89,63,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-1.78,7.03,38,54,43,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-0.66,-2.89,1,10,67,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,1.58,-7.25,49,63,19,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-5.82,2.25,0,13,78,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-4.08,3.72,7,13,95,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,1.8,12.92,100,100,31,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",0.25,2.33,24,60,62,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-2.54,8.91,45,60,68,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,-4.39,3.22,20,23,95,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-2.86,7.14,31,45,47,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-1.05,-2.48,56,72,30,Industrials,Conglomerates
WELL,Welltower Inc.,1.28,11.34,89,90,79,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",-0.38,6.77,53,71,21,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,-2.76,17,39,26,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,-0.16,11.87,100,100,81,Financial Services,Banks - Regional
COP,ConocoPhillips,3.49,-2.18,63,82,54,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",0.0,0.67,24,89,40,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-0.2,16.33,62,69,77,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,3.26,1.39,52,77,63,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,-1.45,7.46,45,62,21,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",3.3,7.94,100,100,25,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,-0.31,1.12,7,58,61,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-4.92,-12.2,0,0,93,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-4.92,-14.26,0,0,93,Technology,Semiconductors
KYCCF,Keyence Corporation,-4.67,1.64,3,21,71,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,-4.07,2.7,10,25,92,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,-0.67,4.01,90,98,9,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,0.0,22,85,53,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,-4.58,-1.32,43,55,28,Basic Materials,Gold
ENB,Enbridge Inc.,0.75,-2.46,39,64,63,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,0.0,22.99,58,62,92,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,-2.3,-4.6,0,18,38,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,3.06,5.47,100,100,64,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,1.68,5.39,85,100,86,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,2.43,-16.32,32,42,3,Consumer Discretionary,Business Services
ENLAY,Enel SpA,0.61,3.02,69,100,58,Utilities,Utilities - Diversified
