ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,3.03,5.45,100,100,56,Technology,Semiconductors
AAPL,Apple Inc,-0.87,-7.63,0,0,55,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-0.01,5.52,73,73,60,Technology,Semiconductors
META,Meta Platforms Inc,-3.38,-15.04,14,7,16,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,1.82,-8.73,24,14,95,Technology,Semiconductors
ASMLF,ASML Holding N.V.,5.69,2.92,74,65,91,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,-0.03,10.55,61,46,71,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-5.61,-8.87,0,0,11,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.3,4.58,19,20,42,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,4.72,-2.78,87,86,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-2.23,27.87,91,89,55,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-0.03,8.26,59,43,63,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",4.29,-5.4,68,64,95,Technology,Semiconductors
KO,The Coca-Cola Company,0.27,5.17,21,22,62,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-0.19,10.41,61,52,71,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-1.18,10.87,66,55,62,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-1.08,3.96,2,4,33,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-3.63,23.16,68,66,16,Consumer Cyclical,Internet Retail
CYATY,CYATY,1.07,8.41,66,53,36,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.89,6.31,23,21,45,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-1.71,8.49,58,50,62,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,1.42,-9.65,64,59,6,Communication Services,Telecom Services
NVS,Novartis AG,-1.48,1.01,0,0,54,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,2.05,-7.77,65,64,50,Communication Services,Telecom Services
NVSEF,Novartis AG,0.0,8.05,40,28,62,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-0.9,2.48,0,0,50,Financial Services,Banks - Diversified
