ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,0.33,0.02,97,100,63,Technology,Semiconductors
AAPL,Apple Inc,4.01,10.49,100,100,82,Technology,Computer Manufacturing
AVGO,Broadcom Inc,1.33,0.24,58,88,66,Technology,Semiconductors
META,Meta Platforms Inc,3.07,14.8,100,100,37,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-3.46,-3.31,23,45,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,2.64,-2.71,25,34,91,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,-0.4,2.55,87,90,63,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,7.72,2.74,100,100,19,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-0.52,9.27,81,90,35,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-3.08,-13.69,6,6,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,0.03,-0.71,93,92,18,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-0.09,0.67,88,90,58,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-2.73,-1.08,11,14,96,Technology,Semiconductors
KO,The Coca-Cola Company,-0.76,1.9,41,68,65,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,2.03,0.33,35,60,53,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.0,-0.92,0,38,43,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.0,-9.24,32,48,38,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,17.76,3.78,100,100,20,Consumer Cyclical,Internet Retail
CYATY,CYATY,3.65,-12.14,21,28,32,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.34,-5.17,40,66,45,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.95,1.03,41,54,47,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-1.15,-15.32,36,43,39,Communication Services,Telecom Services
NVS,Novartis AG,0.29,-0.5,16,44,56,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-1.15,-17.95,22,27,87,Communication Services,Telecom Services
NVSEF,Novartis AG,-1.77,0.87,17,36,46,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,-0.31,-5.49,40,62,56,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-2.55,-12.45,7,7,93,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-0.17,-2.77,43,61,19,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.05,-7.65,0,4,38,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.87,-2.63,22,38,53,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",0.32,24.42,93,99,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,1.34,-7.22,44,54,83,Energy,Coal Mining
AXP,American Express Company,0.95,7.17,100,100,53,Finance,Finance: Consumer Services
SAP,SAP SE,0.71,-5.12,28,54,7,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,0.84,-13.08,5,5,31,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-0.46,-8.56,13,21,84,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,2.04,-4.62,27,48,12,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,0.3,5.34,99,100,40,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.04,-7.42,0,23,27,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",1.16,-7.0,8,15,46,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-2.41,-3.0,0,6,82,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,0.35,-11.59,22,31,73,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,0.23,13.0,99,100,43,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,0.86,2.22,45,62,60,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-12.52,0,2,63,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,1.34,-3.73,15,35,22,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",0.42,-9.78,0,17,43,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-0.63,4.38,57,74,61,Financial Services,Insurance - Diversified
EADSY,Airbus SE,0.34,4.93,28,47,42,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-0.79,-2.29,9,20,68,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-0.23,-6.28,57,75,22,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-4.78,-5.83,0,0,68,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-7.05,-7.17,0,0,95,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-1.69,9.83,84,89,27,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",-0.29,2.1,20,57,63,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,0.75,3.46,5,37,65,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,-1.12,-4.25,17,20,95,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,1.68,3.43,13,25,48,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-1.82,-1.22,52,67,29,Industrials,Conglomerates
WELL,Welltower Inc.,-1.15,9.62,79,82,77,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",0.82,-0.25,14,40,19,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,-13.94,54,88,25,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,1.36,14.29,100,100,83,Financial Services,Banks - Regional
COP,ConocoPhillips,-0.37,-0.71,77,81,58,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-0.08,-0.25,0,72,40,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",0.16,3.36,40,58,77,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,0.73,-7.01,20,47,59,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,4.55,4.67,71,86,23,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",-0.11,0.56,63,67,16,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,7.73,7.3,100,100,72,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-4.18,-18.04,0,0,92,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-4.32,-17.6,0,0,93,Technology,Semiconductors
KYCCF,Keyence Corporation,0.8,1.0,11,15,72,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,0.33,-2.36,4,18,91,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,2.18,2.62,95,100,10,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,0.0,12,63,52,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,3.75,-6.75,54,66,27,Basic Materials,Gold
ENB,Enbridge Inc.,0.47,0.38,54,78,66,Energy,Natural Gas Distribution
