ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,3.21,2.37,90,100,67,Technology,Semiconductors
AAPL,Apple Inc,-0.05,4.58,94,97,68,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-0.66,-12.2,18,20,29,Technology,Semiconductors
META,Meta Platforms Inc,2.47,0.69,96,100,18,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-0.55,-5.18,0,0,96,Technology,Semiconductors
ASMLF,ASML Holding N.V.,0.97,0.27,5,10,88,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,-0.24,8.96,84,90,76,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,0.54,-8.94,20,31,11,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,1.21,3.1,72,75,62,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-0.65,-6.21,0,0,93,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-5.81,6.96,46,50,57,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.35,14.6,99,100,76,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-0.77,-17.84,0,0,92,Technology,Semiconductors
KO,The Coca-Cola Company,0.27,1.62,37,47,70,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,1.39,-4.57,10,17,61,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,1.12,1.36,24,26,56,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,1.74,11.97,100,100,71,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-5.3,-10.99,0,0,6,Consumer Cyclical,Internet Retail
CYATY,"Contemporary Amperex Technology Co., Limited",-3.23,-13.78,0,0,11,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,1.14,10.77,100,100,75,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,-1.64,4.35,71,78,74,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,0.03,-12.14,4,7,3,Communication Services,Telecom Services
NVS,Novartis AG,0.75,5.19,100,100,68,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-1.39,-13.67,0,1,28,Communication Services,Telecom Services
NVSEF,Novartis AG,-3.27,3.21,63,67,57,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,1.16,14.74,100,100,81,Financial Services,Banks - Diversified
KLAC,KLA Corporation,0.8,-10.55,2,3,79,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-1.71,4.11,69,76,34,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,0.83,-0.46,38,50,34,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.93,-0.41,35,42,60,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-9.28,-9.42,0,0,94,Technology,Computer peripheral equipment
BHP,BHP Group Limited,0.66,4.53,60,65,85,Energy,Coal Mining
AXP,American Express Company,1.79,-5.45,28,34,42,Finance,Finance: Consumer Services
SAP,SAP SE,-1.11,6.26,51,54,37,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,2.34,-23.64,45,50,2,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",0.34,-5.53,0,1,53,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-2.42,-2.8,0,16,10,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,1.79,-7.16,32,38,41,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",0.52,1.25,48,57,26,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",-2.01,-3.01,14,28,60,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-0.38,-6.56,0,0,59,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,0.87,3.44,68,72,78,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,1.34,5.31,56,63,73,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,1.08,9.22,96,94,85,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,6.29,52,58,76,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,1.66,6.11,65,71,41,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",-1.47,-17.63,0,0,13,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,-0.38,3.09,83,88,79,Financial Services,Insurance - Diversified
EADSY,Airbus SE,0.64,-8.39,2,9,57,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,4.99,-3.16,29,35,61,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,3.77,7.03,100,99,36,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",-0.62,-8.06,31,36,59,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-0.98,-7.85,0,0,78,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,1.47,-1.64,9,13,57,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",-1.21,-3.0,1,28,49,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,0.71,-5.63,4,8,77,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,2.33,-6.73,15,20,90,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-0.21,-8.12,0,0,57,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",-0.38,-2.16,39,47,53,Industrials,Conglomerates
WELL,Welltower Inc.,-0.76,0.94,84,87,76,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",1.61,12.13,62,64,27,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",0.0,5.57,97,99,51,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,1.38,7.71,100,100,89,Financial Services,Banks - Regional
COP,ConocoPhillips,0.74,20.06,100,100,82,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",0.14,-0.79,56,76,31,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",-3.01,3.43,34,48,86,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,0.07,-4.76,8,12,27,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,2.0,-3.58,18,19,56,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",-4.32,16.64,65,70,37,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,0.69,-4.47,35,51,68,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-1.2,-8.57,9,12,62,Technology,Semiconductors
IFNNY,Infineon Technologies AG,1.22,-7.29,14,17,64,Technology,Semiconductors
KYCCF,Keyence Corporation,-2.65,-10.33,0,0,70,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,0.29,-7.64,4,7,73,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,-1.11,-9.56,0,7,10,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,2.6,100,96,47,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,-3.09,12.98,55,57,59,Basic Materials,Gold
ENB,Enbridge Inc.,-0.81,-1.81,45,70,30,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,1.58,5.41,25,33,95,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,2.06,20.01,67,68,80,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,1.11,6.33,96,98,82,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,-0.38,-1.91,86,91,70,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,-0.22,9.93,92,96,18,Consumer Discretionary,Business Services
ENLAY,Enel SpA,-1.69,-8.9,0,0,39,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,0.38,4.05,87,87,47,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,0.18,1.86,97,100,26,Financial Services,Insurance - Life
BP,BP p.l.c.,-1.21,7.91,70,77,63,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,-0.28,-4.57,0,0,58,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,0.0,-4.01,2,8,42,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,-2.65,-0.78,35,52,37,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,3.47,9.57,100,100,27,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,-0.76,-13.16,18,23,63,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,0.0,100,95,57,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",-4.52,-5.84,16,21,94,Technology,Computer peripheral equipment
CME,CME Group Inc.,-3.03,4.91,67,70,43,Finance,Investment Bankers/Brokers/Service
FDX,FedEx Corporation,-2.57,1.87,10,18,77,Consumer Discretionary,Air Freight/Delivery Services
SHECY,"Shin-Etsu Chemical Co., Ltd.",1.37,-4.28,10,14,31,Basic Materials,Chemicals
AXAHY,AXA SA,-0.55,-2.9,20,36,63,Financial Services,Insurance - Diversified
MDT,Medtronic plc,0.15,7.2,82,86,46,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CHDRF,Christian Dior SE,0.1,-4.29,9,13,12,Consumer Cyclical,Luxury Goods
ESLOY,EssilorLuxottica Société anonyme,-0.34,-7.53,12,23,6,Healthcare,Medical Instruments & Supplies
ITOCF,ITOCHU Corporation,4.21,11.46,100,100,7,Industrials,Conglomerates
MITSY,"Mitsui & Co., Ltd.",1.34,8.49,100,100,55,Industrials,Conglomerates
SBKFF,State Bank of India,0.0,-8.11,8,17,33,Financial Services,Banks - Regional
INGVF,ING Groep N.V.,0.0,2.39,41,50,79,Financial Services,Banks - Diversified
AEM,Agnico Eagle Mines Limited,1.65,19.13,53,53,59,Basic Materials,Precious Metals
UPS,"United Parcel Service, Inc.",0.34,-2.83,44,63,46,Industrials,Trucking Freight/Courier Services
PROSF,Prosus N.V.,0.0,3.87,37,46,14,Consumer Cyclical,Internet Retail
ATLPF,Atlas Copco AB (publ),0.0,-0.49,30,49,81,Industrials,Specialty Industrial Machinery
ATLCY,Atlas Copco AB (publ),0.0,-8.26,0,0,57,Industrials,Specialty Industrial Machinery
CMI,Cummins Inc.,-0.05,-14.96,0,0,38,Industrials,Industrial Machinery/Components
MGCLY,"Midea Group Co., Ltd.",0.0,2.83,92,97,69,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ADP,"Automatic Data Processing, Inc.",-0.82,4.1,79,87,67,Industrials,Diversified Commercial Services
ING,ING Groep N.V.,3.18,2.57,100,100,86,Finance,Commercial Banks
BCMXY,"Bank of Communications Co., Ltd.",0.0,17.72,67,67,60,Financial Services,Banks - Diversified
AMT,American Tower Corporation,-1.76,2.89,49,51,24,Real Estate,Real Estate Investment Trusts
SNPMF,China Petroleum & Chemical Corporation,0.0,11.11,97,98,43,Energy,Oil & Gas Integrated
MNST,Monster Beverage Corporation,-1.27,-52.83,0,0,2,Consumer Staples,Beverages (Production/Distribution)
NET,"Cloudflare, Inc.",-4.47,-6.9,0,0,77,Technology,Computer Software: Prepackaged Software
USB,U.S. Bancorp,2.55,-2.24,42,59,77,Finance,Major Banks
WM,"Waste Management, Inc.",-0.33,-2.35,25,37,30,Utilities,Environmental Services
BCLYF,Barclays PLC,-2.84,-3.14,2,11,65,Financial Services,Banks - Diversified
AMXOF,"América Móvil, S.A.B. de C.V.",0.0,-4.69,57,63,86,Communication Services,Telecom Services
OVCHY,Oversea-Chinese Banking Corporation Limited,2.48,14.38,100,100,94,Financial Services,Banks - Regional
NABZY,National Australia Bank Limited,2.44,-7.22,25,32,35,Financial Services,Banks - Diversified
CHGCY,"Chugai Pharmaceutical Co., Ltd.",0.42,3.21,43,55,14,Healthcare,Drug Manufacturers - General
NXPI,NXP Semiconductors N.V.,2.74,-1.15,41,52,21,Technology,Semiconductors
LLDTF,Lloyds Banking Group plc,0.0,-2.56,47,59,75,Financial Services,Banks - Regional
RACE,Ferrari N.V.,0.74,1.58,32,41,53,Industrials,Auto Manufacturing
BAESF,BAE Systems plc,-3.93,-10.27,0,0,52,Industrials,Aerospace & Defense
NTTYY,"NTT, Inc.",0.7,15.29,100,100,60,Communication Services,Telecom Services
MMM,3M Company,-0.88,-6.92,0,0,50,Health Care,Medical/Dental Instruments
EPD,Enterprise Products Partners L.P.,0.2,4.35,96,100,64,Utilities,Natural Gas Distribution
MCO,Moody's Corporation,-0.95,1.46,45,53,43,Finance,Finance: Consumer Services
AMX,"América Móvil, S.A.B. de C.V.",-0.44,-4.75,0,25,30,Telecommunications,Telecommunications Equipment
MRSH,"Marsh & McLennan Companies, Inc.",0.14,-1.9,43,54,50,Finance,Specialty Insurers
