ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-0.97,-4.84,18,0,70,Technology,Semiconductors
AAPL,Apple Inc,-0.34,-2.62,23,10,70,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-4.52,-5.26,18,12,74,Technology,Semiconductors
META,Meta Platforms Inc,-2.32,-7.08,0,0,17,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,2.65,22.7,100,100,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,1.52,23.92,100,100,92,Technology,Semiconductor Equipment & Materials
XOM,Exxon Mobil Corporation,0.48,-10.83,6,4,49,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-1.34,-3.07,17,6,10,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,-1.16,-3.11,48,30,22,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,5.27,35.6,100,100,96,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-6.98,-13.04,0,0,8,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,0.82,-8.35,9,6,44,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",3.74,49.8,100,100,96,Technology,Semiconductors
KO,The Coca-Cola Company,0.18,-1.39,42,28,56,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.25,-6.81,18,8,54,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,-0.73,-4.27,10,0,52,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.55,-3.46,21,8,48,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-6.5,-22.13,0,0,10,Consumer Cyclical,Internet Retail
CYATY,CYATY,4.96,8.92,77,73,64,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.09,-1.44,34,17,52,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,1.9,-9.32,31,25,49,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-3.03,9.39,26,18,58,Communication Services,Telecom Services
NVS,Novartis AG,1.26,-1.86,54,42,58,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-5.04,10.1,25,17,93,Communication Services,Telecom Services
NVSEF,Novartis AG,-2.77,-5.41,0,0,45,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.18,1.57,41,20,61,Financial Services,Banks - Diversified
KLAC,KLA Corporation,3.7,46.11,100,100,95,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,-2.63,-9.94,0,0,16,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,-1.06,7.23,56,37,49,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,-0.93,5.66,92,71,73,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-0.48,13.24,81,74,87,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-2.38,0.99,25,0,86,Energy,Coal Mining
AXP,American Express Company,0.02,9.16,89,80,46,Finance,Finance: Consumer Services
SAP,SAP SE,-3.68,-15.19,0,0,5,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-0.07,-3.4,1,1,32,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",2.54,16.26,100,100,89,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,-7.87,-2.23,16,12,12,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,1.28,-2.42,52,31,37,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",-0.92,-4.47,26,11,34,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",0.47,14.81,77,65,61,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,1.87,6.22,100,77,87,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-0.72,-5.15,0,0,82,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,-0.13,3.36,34,18,32,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,2.11,2.16,62,48,53,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-6.07,3,2,81,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,-1.39,-1.09,80,51,27,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",0.22,4.26,63,46,57,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,1.25,2.55,100,87,63,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-1.82,11.32,87,87,51,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-1.32,-4.58,60,49,84,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,-3.43,-12.58,0,0,19,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",6.26,15.14,100,100,84,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,7.65,9.52,100,100,96,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,-0.8,2.98,26,11,15,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",1.59,5.2,100,86,64,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,0.11,14.37,100,96,74,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,0.58,58.62,100,100,96,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-0.82,16.94,97,95,62,Industrials,Aerospace & Defense
