ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-2.4,-0.0,73,92,54,Technology,Semiconductors
AAPL,Apple Inc,1.76,11.37,100,100,82,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-5.03,-0.44,22,50,48,Technology,Semiconductors
META,Meta Platforms Inc,-2.46,10.72,89,96,33,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-5.33,-1.25,0,0,97,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-2.07,-1.54,15,30,90,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,1.0,2.88,100,100,63,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-1.01,6.49,96,100,17,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,3.05,10.2,100,100,40,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-4.31,-13.04,0,0,95,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,0.51,0.89,98,100,17,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,1.24,2.08,100,100,59,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-3.19,-1.28,2,6,96,Technology,Semiconductors
KO,The Coca-Cola Company,3.0,5.78,97,100,69,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,0.53,0.63,49,80,54,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,3.11,1.73,55,87,49,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,0.68,-7.39,48,79,37,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-2.0,8.55,93,98,15,Consumer Cyclical,Internet Retail
CYATY,CYATY,-1.31,-13.67,18,30,29,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,-0.38,-5.36,44,81,43,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,0.0,3.92,46,68,41,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-6.89,-17.54,16,24,25,Communication Services,Telecom Services
NVS,Novartis AG,1.28,1.19,37,69,59,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-6.18,-18.9,4,10,83,Communication Services,Telecom Services
NVSEF,Novartis AG,3.94,3.28,51,70,58,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.62,-4.36,51,84,56,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-2.29,-7.57,2,5,93,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,1.88,0.9,81,99,23,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,3.49,0.22,36,64,42,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,2.11,-0.01,52,100,57,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-0.01,26.47,95,100,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,-5.58,-12.76,14,28,77,Energy,Coal Mining
AXP,American Express Company,0.87,6.4,100,100,54,Finance,Finance: Consumer Services
SAP,SAP SE,3.68,-2.28,83,98,8,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-4.03,-15.67,0,0,21,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-2.67,-8.53,1,13,82,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,1.83,-6.18,53,89,16,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,1.34,5.18,100,100,43,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",2.98,-4.58,43,67,31,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",3.39,-1.21,48,71,54,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-3.71,-7.22,0,0,78,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-3.15,-14.25,9,25,68,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,1.48,14.93,100,100,46,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,3.7,6.82,85,100,66,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,-12.52,3,14,63,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,2.64,-0.8,46,79,24,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",2.53,-6.93,25,51,47,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.59,3.75,79,98,63,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.11,3.86,26,60,42,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-3.85,-6.77,0,1,61,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,0.63,-4.84,76,100,24,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",9.86,-1.26,49,54,80,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-9.19,-10.73,0,0,93,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,1.22,10.45,97,100,24,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",-0.94,1.22,14,65,61,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-1.91,-0.7,0,34,62,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,-3.32,-3.38,2,8,95,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-1.13,-0.38,7,30,47,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",0.62,-1.41,63,87,28,Industrials,Conglomerates
WELL,Welltower Inc.,3.51,13.11,100,100,81,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",1.89,1.08,38,73,18,Consumer Discretionary,Business Services
CIHHF,"China Merchants Bank Co., Ltd.",2.26,0.93,100,100,28,Financial Services,Banks - Regional
DBSDY,DBS Group Holdings Ltd,-0.88,13.16,96,100,83,Financial Services,Banks - Regional
COP,ConocoPhillips,1.24,1.35,97,100,59,Energy,Integrated oil Companies
PLDGP,"Prologis, Inc.",-1.16,-3.36,0,81,38,Real Estate,REIT - Industrial
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",3.29,7.25,86,98,80,Financial Services,Banks - Diversified
BTAFF,British American Tobacco p.l.c.,3.65,1.04,53,86,60,Consumer Defensive,Tobacco
BKNG,Booking Holdings Inc.,0.99,5.06,87,100,23,Consumer Discretionary,Transportation Services
NOW,"ServiceNow, Inc.",-0.69,2.64,63,71,12,Technology,Computer Software: Prepackaged Software
CFRUY,Compagnie Financière Richemont SA,0.04,5.75,100,100,73,Consumer Cyclical,Luxury Goods
IFNNF,Infineon Technologies AG,-1.95,-19.53,0,0,92,Technology,Semiconductors
IFNNY,Infineon Technologies AG,-5.45,-18.91,0,0,91,Technology,Semiconductors
KYCCF,Keyence Corporation,-5.52,-5.57,0,0,64,Technology,Scientific & Technical Instruments
VRT,Vertiv Holdings Co,-3.43,-1.83,0,0,90,Technology,Industrial Machinery/Components
PDD,PDD Holdings Inc.,1.1,6.24,100,100,11,Technology,EDP Services
ENNPF,Enbridge Inc.,0.0,0.0,1,65,52,Energy,Oil & Gas Midstream
ZIJMF,Zijin Mining Group Company Limited,-4.65,-12.35,46,64,20,Basic Materials,Gold
ENB,Enbridge Inc.,0.55,1.4,68,100,67,Energy,Natural Gas Distribution
ADTTF,Advantest Corporation,0.0,16.71,41,50,87,Technology,Semiconductor Equipment & Materials
NEM,Newmont Corporation,-4.6,-16.24,0,9,37,Basic Materials,Precious Metals
BMY,Bristol-Myers Squibb Company,3.05,9.43,100,100,69,Health Care,Biotechnology: Pharmaceutical Preparations
CVS,CVS Health Corporation,0.56,5.74,89,100,88,Consumer Staples,Retail-Drug Stores and Proprietary Stores
ACN,Accenture plc,5.54,-11.58,64,81,4,Consumer Discretionary,Business Services
ENLAY,Enel SpA,-1.63,-0.26,33,93,56,Utilities,Utilities - Diversified
PGR,The Progressive Corporation,0.28,0.6,5,27,32,Finance,Property-Casualty Insurers
AAGIY,AIA Group Limited,-1.7,1.15,81,99,33,Financial Services,Insurance - Life
BP,BP p.l.c.,-0.6,-0.17,95,100,57,Energy,Integrated oil Companies
PH,Parker-Hannifin Corporation,0.57,2.11,19,74,60,Industrials,Metal Fabrications
BPAQF,BP p.l.c.,0.0,3.95,100,100,57,Energy,Oil & Gas Integrated
ZFSVF,Zurich Insurance Group AG,-2.96,1.32,64,87,43,Financial Services,Insurance - Diversified
CEG,Constellation Energy Corporation,-2.46,-6.06,34,58,10,Utilities,Electric Utilities: Central
HWM,Howmet Aerospace Inc.,-2.88,-2.25,11,70,75,Industrials,Metal Fabrications
BAMGF,Brookfield Corporation,0.0,0.0,1,65,61,Financial Services,Asset Management
FTNT,"Fortinet, Inc.",-2.27,9.36,72,89,95,Technology,Computer peripheral equipment
CME,CME Group Inc.,0.44,-5.86,71,98,21,Finance,Investment Bankers/Brokers/Service
FDX,FedEx Corporation,1.53,-4.87,31,74,84,Consumer Discretionary,Air Freight/Delivery Services
SHECY,"Shin-Etsu Chemical Co., Ltd.",-5.9,-5.21,22,56,71,Basic Materials,Chemicals
AXAHY,AXA SA,0.93,3.37,100,100,59,Financial Services,Insurance - Diversified
MDT,Medtronic plc,3.84,3.68,89,100,26,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CHDRF,Christian Dior SE,0.0,-6.86,0,3,19,Consumer Cyclical,Luxury Goods
ESLOY,EssilorLuxottica Société anonyme,0.29,-9.26,31,70,7,Healthcare,Medical Instruments & Supplies
ITOCF,ITOCHU Corporation,-0.94,-0.77,24,84,4,Industrials,Conglomerates
MITSY,"Mitsui & Co., Ltd.",-1.87,-1.16,63,98,40,Industrials,Conglomerates
SBKFF,State Bank of India,0.0,-0.24,32,68,37,Financial Services,Banks - Regional
INGVF,ING Groep N.V.,7.79,10.03,100,100,81,Financial Services,Banks - Diversified
AEM,Agnico Eagle Mines Limited,-3.47,-21.91,0,0,10,Basic Materials,Precious Metals
UPS,"United Parcel Service, Inc.",3.75,6.51,100,100,73,Industrials,Trucking Freight/Courier Services
PROSF,Prosus N.V.,0.0,-1.0,58,88,12,Consumer Cyclical,Internet Retail
ATLPF,Atlas Copco AB (publ),0.0,-2.26,49,62,78,Industrials,Specialty Industrial Machinery
ATLCY,Atlas Copco AB (publ),4.87,0.28,92,100,59,Industrials,Specialty Industrial Machinery
CMI,Cummins Inc.,-2.75,-7.45,0,0,83,Industrials,Industrial Machinery/Components
MGCLY,MGCLY,-0.72,7.31,99,100,62,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ADP,"Automatic Data Processing, Inc.",3.67,15.57,100,100,51,Industrials,Diversified Commercial Services
ING,ING Groep N.V.,-1.44,5.46,81,100,76,Finance,Commercial Banks
BCMXY,"Bank of Communications Co., Ltd.",0.0,-3.45,13,34,31,Financial Services,Banks - Diversified
AMT,American Tower Corporation,0.17,-8.43,32,59,26,Real Estate,Real Estate Investment Trusts
SNPMF,China Petroleum & Chemical Corporation,0.0,0.0,65,88,35,Energy,Oil & Gas Integrated
MNST,Monster Beverage Corporation,2.43,7.52,100,100,86,Consumer Staples,Beverages (Production/Distribution)
NET,"Cloudflare, Inc.",-0.21,17.96,85,94,85,Technology,Computer Software: Prepackaged Software
USB,U.S. Bancorp,1.59,9.62,100,100,76,Finance,Major Banks
WM,"Waste Management, Inc.",4.06,10.82,100,100,54,Utilities,Environmental Services
BCLYF,Barclays PLC,4.76,12.54,100,100,82,Financial Services,Banks - Diversified
AMXOF,"América Móvil, S.A.B. de C.V.",0.0,18.15,98,100,94,Communication Services,Telecom Services
OVCHY,Oversea-Chinese Banking Corporation Limited,0.16,17.73,100,100,89,Financial Services,Banks - Regional
NABZY,National Australia Bank Limited,0.43,4.76,98,100,32,Financial Services,Banks - Diversified
CHGCY,"Chugai Pharmaceutical Co., Ltd.",2.2,-4.58,26,44,18,Healthcare,Drug Manufacturers - General
NXPI,NXP Semiconductors N.V.,-2.99,-10.34,0,3,74,Technology,Semiconductors
LLDTF,Lloyds Banking Group plc,-9.68,0.0,19,45,58,Financial Services,Banks - Regional
RACE,Ferrari N.V.,1.82,4.49,78,95,38,Industrials,Auto Manufacturing
BAESF,BAE Systems plc,2.78,-0.51,37,62,23,Industrials,Aerospace & Defense
NTTYY,"NTT, Inc.",0.65,2.02,100,100,27,Communication Services,Telecom Services
MMM,3M Company,0.77,0.09,40,73,45,Health Care,Medical/Dental Instruments
EPD,Enterprise Products Partners L.P.,1.28,4.25,80,100,65,Utilities,Natural Gas Distribution
MCO,Moody's Corporation,2.89,10.8,100,100,52,Finance,Finance: Consumer Services
AMX,"América Móvil, S.A.B. de C.V.",0.11,-1.22,47,100,70,Telecommunications,Telecommunications Equipment
MRSH,"Marsh & McLennan Companies, Inc.",3.37,9.22,100,100,31,Finance,Specialty Insurers
ENGQF,Engie SA,-1.72,-2.11,0,48,65,Utilities,Utilities - Diversified
ANZGY,ANZ Group Holdings Limited,0.32,2.39,98,100,48,Financial Services,Banks - Diversified
SHW,The Sherwin-Williams Company,1.76,4.87,53,76,37,Consumer Discretionary,RETAIL: Building Materials
APO,"Apollo Global Management, Inc.",1.24,-10.93,28,48,30,Finance,Investment Managers
VLO,Valero Energy Corporation,2.6,22.99,99,100,92,Energy,Integrated oil Companies
CL,Colgate-Palmolive Company,2.84,3.76,72,95,62,Consumer Discretionary,Package Goods/Cosmetics
ORLY,"O'Reilly Automotive, Inc.",4.25,-4.89,36,55,22,Consumer Discretionary,Auto & Home Supply Stores
B,B,-2.98,-18.54,0,0,39,Basic Materials,Precious Metals
EOG,"EOG Resources, Inc.",0.72,4.85,86,100,66,Energy,Oil & Gas Production
PSX,Phillips 66,2.63,17.05,100,100,87,Energy,Integrated oil Companies
F,Ford Motor Company,0.07,-1.53,67,100,65,Industrials,Auto Manufacturing
TRP,TC Energy Corporation,1.19,2.35,76,100,78,Utilities,Natural Gas Distribution
KMI,"Kinder Morgan, Inc.",1.06,3.5,35,79,61,Utilities,Natural Gas Distribution
AEP,"American Electric Power Company, Inc.",0.48,2.61,33,67,58,Utilities,Electric Utilities: Central
CTAS,Cintas Corporation,7.22,16.72,100,100,53,Industrials,Garments and Clothing
VALE,Vale S.A.,-3.07,-11.01,4,26,56,Basic Materials,Metal Mining
WBD,"Warner Bros. Discovery, Inc.",0.07,2.59,68,100,82,Consumer Discretionary,Services-Misc. Amusement & Recreation
MSI,"Motorola Solutions, Inc.",1.72,2.59,61,83,32,Technology,Radio And Television Broadcasting And Communications Equipment
DHLGY,Deutsche Post AG,-1.67,6.63,89,100,81,Industrials,Integrated Freight & Logistics
SPG,"Simon Property Group, Inc.",2.92,6.16,76,100,77,Real Estate,Real Estate Investment Trusts
DPSTF,Deutsche Post AG,-0.84,7.15,96,100,76,Industrials,Integrated Freight & Logistics
WFAFY,Wesfarmers Limited,0.63,6.62,89,100,66,Consumer Cyclical,Home Improvement Retail
HKXCY,Hong Kong Exchanges and Clearing Limited,-0.04,2.79,100,100,26,Financial Services,Financial Data & Stock Exchanges
FIX,"Comfort Systems USA, Inc.",-3.23,-12.19,0,3,94,Industrials,Engineering & Construction
MFC,Manulife Financial Corporation,0.7,5.47,100,100,75,Finance,Life Insurance
MQBKY,Macquarie Group Limited,-1.07,1.87,85,100,68,Financial Services,Capital Markets
TEL,TE Connectivity plc,0.61,-6.65,23,65,27,Technology,Electronic Components
APD,"Air Products and Chemicals, Inc.",1.23,6.65,55,71,49,Basic Materials,Major Chemicals
RSG,"Republic Services, Inc.",3.3,7.72,100,100,42,Utilities,Environmental Services
STMEF,STMicroelectronics N.V.,-5.97,-16.94,0,0,95,Technology,Semiconductors
WPM,Wheaton Precious Metals Corp.,-3.94,-18.71,0,0,17,Basic Materials,Precious Metals
TFC,Truist Financial Corporation,0.85,8.39,100,100,63,Finance,Major Banks
CRWV,"CoreWeave, Inc.",-5.46,-37.7,0,0,4,Technology,Computer Software: Prepackaged Software
D,"Dominion Energy, Inc.",1.01,4.66,100,100,71,Utilities,Electric Utilities: Central
LHX,"L3Harris Technologies, Inc.",-0.83,-8.38,0,33,22,Industrials,Industrial Machinery/Components
TER,"Teradyne, Inc.",-5.79,-21.27,0,0,94,Industrials,Electrical Products
CRARY,Crédit Agricole S.A.,0.49,2.21,93,100,55,Financial Services,Banks - Regional
GWW,"W.W. Grainger, Inc.",2.23,6.24,95,100,81,Industrials,Office Equipment/Supplies/Services
RELX,RELX PLC,1.52,3.72,100,100,14,Consumer Discretionary,Business Services
MPNGY,Meituan,3.03,15.24,100,100,18,Consumer Cyclical,Internet Retail
TGT,Target Corporation,1.39,5.1,76,100,82,Consumer Discretionary,Department/Specialty Retail Stores
THLLY,Thales S.A.,-0.69,-5.26,0,23,14,Industrials,Aerospace & Defense
O,Realty Income Corporation,3.94,6.22,100,100,57,Real Estate,Real Estate Investment Trusts
RLXXF,RELX PLC,-2.11,1.4,62,84,11,Industrials,Specialty Business Services
THLEF,Thales S.A.,-6.65,-6.67,0,6,12,Industrials,Aerospace & Defense
SSUMF,Sumitomo Corporation,1.47,-76.31,2,2,1,Industrials,Conglomerates
STRF,Strategy Inc,-0.36,2.46,76,89,28,Technology,Computer Software: Prepackaged Software
STRK,Strategy Inc,-0.6,-5.07,68,88,8,Technology,Computer Software: Prepackaged Software
ANFGF,Antofagasta plc,-3.37,-12.94,12,22,71,Basic Materials,Copper
MPLX,MPLX LP,1.35,1.94,36,98,59,Energy,Natural Gas Distribution
CMPGF,Compass Group PLC,0.4,-3.74,20,55,44,Consumer Cyclical,Restaurants
FNCTF,Orange S.A.,4.98,-5.49,41,61,54,Communication Services,Telecom Services
CMPGY,Compass Group PLC,-1.07,-5.95,0,11,43,Consumer Cyclical,Restaurants
FKURF,Fujikura Ltd.,-8.77,5.03,0,8,99,Industrials,Conglomerates
VWAGY,Volkswagen AG,-1.04,-11.3,32,57,13,Consumer Cyclical,Auto Manufacturers
DAL,"Delta Air Lines, Inc.",0.86,4.54,29,54,82,Consumer Discretionary,Air Freight/Delivery Services
SCGLY,Société Générale Société anonyme,-2.0,-4.14,31,66,69,Financial Services,Banks - Regional
MET,"MetLife, Inc.",1.63,7.21,100,100,72,Finance,Life Insurance
ALL,The Allstate Corporation,0.99,8.41,56,71,67,Finance,Property-Casualty Insurers
OKE,"ONEOK, Inc.",2.16,7.75,100,100,72,Utilities,Oil & Gas Production
GWLIF,Great-West Lifeco Inc.,2.06,7.97,100,100,88,Financial Services,Insurance - Life
CTVA,"Corteva, Inc.",2.61,12.72,95,100,69,Consumer Staples,Farming/Seeds/Milling
BAMXF,Bayerische Motoren Werke Aktiengesellschaft,-0.59,-14.68,0,41,5,Consumer Cyclical,Auto Manufacturers
