ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
NVDA,NVIDIA Corporation,-2.91,6.09,41,40,45,Technology,Semiconductors
AAPL,Apple Inc,0.32,-7.81,21,24,58,Technology,Computer Manufacturing
AVGO,Broadcom Inc,-2.63,-6.38,0,2,34,Technology,Semiconductors
META,Meta Platforms Inc,1.66,-5.87,25,27,14,Technology,Computer Software: Programming Data Processing
AMD,Advanced Micro Devices,-3.49,-7.72,11,0,95,Technology,Semiconductors
ASMLF,ASML Holding N.V.,-1.89,4.72,47,49,89,Technology,Semiconductor Equipment & Materials
XOM,ExxonMobil Holdings Corporation,-0.64,6.68,86,88,74,Energy,Integrated oil Companies
TCTZF,Tencent Holdings Limited,-1.24,0.65,33,38,13,Communication Services,Internet Content & Information
MA,Mastercard Incorporated,3.31,8.73,100,98,60,Consumer Discretionary,Business Services
LRCX,Lam Research Corporation,-1.22,6.36,61,64,94,Technology,Industrial Machinery/Components
PLTR,Palantir Technologies Inc.,-2.25,33.73,93,96,71,Technology,Computer Software: Prepackaged Software
CVX,Chevron Corporation,-1.06,7.82,88,94,67,Energy,Integrated oil Companies
AMAT,"Applied Materials, Inc.",-1.65,-6.23,33,27,94,Technology,Semiconductors
KO,The Coca-Cola Company,0.98,9.42,84,72,70,Consumer Staples,Beverages (Production/Distribution)
RHHBY,Roche Holding AG,-1.08,4.93,83,75,62,Healthcare,Drug Manufacturers - General
RHHBF,Roche Holding AG,0.0,7.61,99,81,53,Healthcare,Drug Manufacturers - General
ACGBY,Agricultural Bank of China Limited,-0.25,3.44,54,55,50,Financial Services,Banks - Diversified
BABAF,Alibaba Group Holding Limited,-4.01,-3.17,36,43,12,Consumer Cyclical,Internet Retail
CYATY,"Contemporary Amperex Technology Co., Limited",-2.65,-0.09,50,45,26,Industrials,Electrical Equipment & Parts
CICHY,China Construction Bank Corporation,0.04,2.27,57,55,57,Financial Services,Banks - Diversified
CICHF,China Construction Bank Corporation,2.68,6.48,44,42,50,Financial Services,Banks - Diversified
SFTBF,SoftBank Group Corp.,-8.28,-4.58,20,13,3,Communication Services,Telecom Services
NVS,Novartis AG,-0.53,1.22,54,52,55,Health Care,Biotechnology: Pharmaceutical Preparations
SFTBY,SoftBank Group Corp.,-4.6,-3.01,29,23,30,Communication Services,Telecom Services
NVSEF,Novartis AG,3.8,9.07,89,80,61,Healthcare,Drug Manufacturers - General
BACHY,Bank of China Limited,0.06,1.98,64,60,62,Financial Services,Banks - Diversified
KLAC,KLA Corporation,-1.32,-10.61,13,1,84,Technology,Electronic Components
TOYOF,Toyota Motor Corporation,2.04,7.79,73,63,24,Consumer Cyclical,Auto Manufacturers
LRLCF,L'Oréal S.A.,3.12,1.55,57,61,39,Consumer Defensive,Household & Personal Products
SMAWF,Siemens Aktiengesellschaft,0.6,5.28,100,98,61,Industrials,Specialty Industrial Machinery
PANW,"Palo Alto Networks, Inc.",-1.95,10.58,37,36,95,Technology,Computer peripheral equipment
BHP,BHP Group Limited,0.1,15.73,100,100,88,Energy,Coal Mining
AXP,American Express Company,0.4,0.58,36,42,43,Finance,Finance: Consumer Services
SAP,SAP SE,-0.01,27.86,100,100,46,Technology,Computer Software: Prepackaged Software
APP,AppLovin Corporation,-2.35,-27.65,0,2,3,Technology,Computer Software: Programming Data Processing
ADI,"Analog Devices, Inc.",-0.51,-0.19,31,35,69,Technology,Semiconductors
HESAF,Hermès International Société en commandite par actions,0.43,-2.4,47,48,11,Consumer Cyclical,Luxury Goods
CMWAY,Commonwealth Bank of Australia,-0.69,-7.49,4,8,31,Financial Services,Banks - Diversified
PEP,"PepsiCo, Inc.",0.83,3.49,61,56,24,Consumer Staples,Beverages (Production/Distribution)
IDEXF,"Industria de Diseño Textil, S.A.",3.9,12.27,100,100,71,Consumer Cyclical,Apparel Retail
ABLZF,ABB Ltd,-0.36,3.28,42,32,62,Industrials,Electrical Equipment & Parts
RIO,Rio Tinto Group,-0.47,16.48,98,100,81,Basic Materials,Metal Mining
TMO,Thermo Fisher Scientific Inc.,-0.08,12.37,100,100,78,Industrials,Industrial Machinery/Components
AMGN,Amgen Inc.,1.03,18.65,100,100,83,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RTPPF,Rio Tinto Group,0.0,11.28,76,86,69,Basic Materials,Other Industrial Metals & Mining
DIS,The Walt Disney Company,2.63,14.44,100,100,41,Consumer Discretionary,Services-Misc. Amusement & Recreation
TJX,"The TJX Companies, Inc.",0.13,-9.74,2,5,20,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ALIZY,Allianz SE,0.9,5.71,100,97,70,Financial Services,Insurance - Diversified
EADSY,Airbus SE,-0.54,-0.87,0,6,57,Industrials,Aerospace & Defense
SMEGF,Siemens Energy AG,-0.9,4.44,48,52,56,Industrials,Specialty Industrial Machinery
DTEGY,Deutsche Telekom AG,0.53,10.93,100,100,29,Communication Services,Telecom Services
FRCOF,"Fast Retailing Co., Ltd.",3.76,-2.57,29,29,56,Consumer Cyclical,Apparel Retail
GLW,Corning Incorporated,-2.86,1.53,38,38,81,Industrials,Telecommunications Equipment
SHOP,Shopify Inc.,0.37,18.06,85,91,76,Technology,Computer Software: Prepackaged Software
IBDSF,"Iberdrola, S.A.",-0.21,-2.85,31,35,47,Utilities,Utilities - Diversified
RYCEY,Rolls-Royce Holdings plc,-0.54,9.21,72,81,80,Industrials,Aerospace & Defense
TOELY,Tokyo Electron Limited,0.85,-6.86,50,50,90,Technology,Semiconductor Equipment & Materials
SAFRY,Safran SA,-1.01,4.32,0,0,60,Industrials,Aerospace & Defense
HTHIY,"Hitachi, Ltd.",1.13,9.32,50,50,47,Industrials,Conglomerates
WELL,Welltower Inc.,0.33,-2.99,60,53,70,Real Estate,Real Estate Investment Trusts
UBER,"Uber Technologies, Inc.",0.62,16.3,100,100,33,Consumer Discretionary,Business Services
